,Biomass,Fossil Coal-derived gas,Fossil Gas,Fossil Oil shale,Fossil Peat,Hydro Run-of-river and poundage,Other,Other renewable,Solar,Waste,Wind Onshore
2024-01-10 13:00:00+02:00,87.6,32.1,6.4,579.2,0.0,0.7,0.0,0.6,34.9,16.9,173.4
2024-01-10 14:00:00+02:00,90.7,31.8,6.4,573.6,0.0,0.7,0.0,0.6,19.2,17.2,233.6
2024-01-10 15:00:00+02:00,90.4,30.8,6.4,578.8,0.0,0.7,0.0,0.6,5.0,16.9,269.7
2024-01-10 16:00:00+02:00,89.1,29.2,6.4,583.5,0.0,0.7,0.0,0.6,1.3,16.9,283.5
2024-01-10 17:00:00+02:00,89.4,28.5,6.4,600.3,0.0,0.5,0.0,0.6,0.6,17.0,305.8
2024-01-10 18:00:00+02:00,89.5,30.1,6.4,585.4,0.0,0.3,0.0,0.6,0.4,16.9,326.4
2024-01-10 19:00:00+02:00,90.4,30.7,6.4,575.5,0.0,0.3,0.0,0.6,0.3,16.8,349.7
2024-01-10 20:00:00+02:00,87.0,30.6,6.4,579.3,0.0,0.3,0.0,0.6,0.2,16.9,347.3
2024-01-10 21:00:00+02:00,84.6,30.9,6.4,545.6,0.0,0.3,0.0,0.6,0.2,17.0,343.0
2024-01-10 22:00:00+02:00,81.7,30.7,6.4,452.8,0.0,0.3,0.0,0.6,0.2,16.7,351.7
2024-01-10 23:00:00+02:00,78.1,30.7,6.4,383.4,0.0,0.3,0.0,0.6,0.2,16.5,352.3
2024-01-11 00:00:00+02:00,76.5,30.1,6.4,359.9,0.0,0.4,0.0,0.6,0.1,15.5,349.1
2024-01-11 01:00:00+02:00,74.0,30.6,6.4,366.1,0.0,0.7,0.0,0.6,0.2,17.0,337.6
2024-01-11 02:00:00+02:00,71.9,31.4,6.4,356.0,0.0,0.7,0.0,0.6,0.2,16.9,335.8
2024-01-11 03:00:00+02:00,72.8,30.7,6.4,358.0,0.0,0.7,0.0,0.6,0.2,16.9,329.3
2024-01-11 04:00:00+02:00,75.9,31.2,6.4,359.0,0.0,0.7,0.0,0.6,0.2,16.9,322.3
2024-01-11 05:00:00+02:00,77.1,30.6,6.4,355.3,0.0,0.7,0.0,0.6,0.2,16.6,326.3
2024-01-11 06:00:00+02:00,81.8,30.3,6.4,359.2,0.0,0.7,0.0,0.6,0.3,16.5,320.4
2024-01-11 07:00:00+02:00,90.8,27.3,6.4,461.1,0.0,0.7,0.0,0.6,0.3,15.9,304.5
2024-01-11 08:00:00+02:00,93.1,22.8,5.3,545.9,0.0,0.7,0.0,0.6,0.7,15.5,303.0
2024-01-11 09:00:00+02:00,92.2,18.5,2.4,552.8,0.0,0.7,0.0,0.6,8.6,14.9,303.5
2024-01-11 10:00:00+02:00,91.3,17.8,6.4,568.5,0.0,0.7,0.0,0.6,41.0,14.6,320.6
2024-01-11 11:00:00+02:00,90.2,17.4,6.4,543.7,0.0,0.7,0.0,0.6,97.4,14.0,332.2
2024-01-11 12:00:00+02:00,87.5,17.4,6.5,493.3,0.0,0.7,0.0,0.6,159.0,13.8,342.8
2024-01-11 13:00:00+02:00,86.3,17.9,6.5,482.3,0.0,0.7,0.0,0.6,139.9,14.0,323.9
2024-01-11 14:00:00+02:00,88.1,18.6,6.5,491.3,0.0,0.7,0.0,0.6,71.2,11.0,306.9
2024-01-11 15:00:00+02:00,88.4,18.0,6.5,506.1,0.0,0.7,0.0,0.6,15.4,10.0,296.7
2024-01-11 16:00:00+02:00,89.1,18.3,6.5,572.7,0.0,0.7,0.0,0.6,2.7,11.3,286.9
2024-01-11 17:00:00+02:00,90.0,18.1,6.5,558.3,0.0,0.7,0.0,0.6,1.1,13.4,248.9
2024-01-11 18:00:00+02:00,90.2,18.4,6.5,552.4,0.0,0.7,0.0,0.6,0.6,13.7,225.3
2024-01-11 19:00:00+02:00,89.2,18.2,8.2,560.3,0.0,0.7,0.0,0.6,0.9,16.6,186.9
2024-01-11 20:00:00+02:00,87.8,18.1,6.6,544.1,0.0,0.7,0.0,0.6,0.2,16.6,144.3
2024-01-11 21:00:00+02:00,89.9,18.1,6.5,553.5,0.0,0.7,0.0,0.6,0.2,16.6,104.6
2024-01-11 22:00:00+02:00,88.4,18.9,6.5,513.7,0.0,0.7,0.0,0.6,0.2,16.0,64.4
2024-01-11 23:00:00+02:00,89.3,18.6,6.5,524.8,0.0,0.7,0.0,0.6,0.2,15.8,42.5
2024-01-12 00:00:00+02:00,87.7,18.5,6.5,503.7,0.0,0.7,0.0,0.6,0.1,16.6,30.8
2024-01-12 01:00:00+02:00,89.4,18.2,6.5,524.4,0.0,0.7,0.0,0.6,0.1,16.5,27.2
2024-01-12 02:00:00+02:00,84.8,18.0,6.5,475.1,0.0,0.7,0.0,0.6,0.1,16.8,40.5
2024-01-12 03:00:00+02:00,84.0,18.1,6.5,398.2,0.0,0.7,0.0,0.6,0.1,16.8,61.6
2024-01-12 04:00:00+02:00,86.3,18.1,6.5,353.6,0.0,0.7,0.0,0.6,0.1,17.0,81.6
2024-01-12 05:00:00+02:00,85.5,17.8,6.5,389.4,0.0,0.7,0.0,0.6,0.2,17.0,99.3
2024-01-12 06:00:00+02:00,88.6,17.8,6.5,447.8,0.0,0.7,0.0,0.6,0.2,16.8,132.4
2024-01-12 07:00:00+02:00,94.3,17.7,6.5,554.7,0.0,0.7,0.0,0.6,0.3,15.9,184.9
2024-01-12 08:00:00+02:00,96.6,17.7,6.5,609.4,0.0,0.7,0.0,0.6,0.4,16.4,212.9
2024-01-12 09:00:00+02:00,95.8,20.6,6.5,617.2,0.0,0.7,0.0,0.6,3.1,16.3,186.5
2024-01-12 10:00:00+02:00,93.9,19.7,6.5,614.1,0.0,0.7,0.0,0.6,9.4,16.3,132.6
2024-01-12 11:00:00+02:00,93.5,24.2,6.5,628.2,0.0,0.7,0.0,0.6,12.1,16.2,131.8
2024-01-12 12:00:00+02:00,94.5,28.2,6.5,627.6,0.0,0.7,0.0,0.6,12.5,16.7,161.4
2024-01-12 13:00:00+02:00,98.0,28.6,6.5,636.9,0.0,0.7,0.0,0.6,11.3,16.8,171.5
2024-01-12 14:00:00+02:00,98.0,29.3,6.5,623.7,0.0,0.7,0.0,0.6,7.9,16.9,151.2
2024-01-12 15:00:00+02:00,85.6,28.9,6.6,635.6,0.0,0.7,0.0,0.6,2.8,15.9,152.5
2024-01-12 16:00:00+02:00,83.0,28.3,8.2,641.8,0.0,0.7,0.0,0.6,0.9,16.2,196.7
2024-01-12 17:00:00+02:00,93.7,28.1,8.2,641.3,0.0,0.7,0.0,0.6,1.3,16.4,243.2
2024-01-12 18:00:00+02:00,92.1,28.3,8.1,614.7,0.0,0.6,0.0,0.6,0.4,16.3,232.0
2024-01-12 19:00:00+02:00,90.1,27.7,6.4,571.3,0.0,0.3,0.0,0.6,0.3,16.3,192.2
2024-01-12 20:00:00+02:00,90.5,27.3,6.3,573.2,0.0,0.3,0.0,0.6,0.2,16.4,162.3
2024-01-12 21:00:00+02:00,87.7,27.1,6.2,542.9,0.0,0.3,0.0,0.6,0.2,16.9,126.1
2024-01-12 22:00:00+02:00,87.2,25.7,6.1,501.2,0.0,0.3,0.0,0.6,0.1,16.6,93.0
2024-01-12 23:00:00+02:00,86.7,25.9,6.0,481.2,0.0,0.3,0.0,0.6,0.1,16.1,83.9
2024-01-13 00:00:00+02:00,84.5,25.3,6.0,394.6,0.0,0.3,0.0,0.6,0.1,16.6,83.2
2024-01-13 01:00:00+02:00,84.4,24.6,6.0,356.1,0.0,0.3,0.0,0.6,0.1,16.6,67.1
2024-01-13 02:00:00+02:00,80.8,26.0,6.0,354.5,0.0,0.3,0.0,0.6,0.1,16.8,50.0
2024-01-13 03:00:00+02:00,82.2,26.5,5.9,360.7,0.0,0.6,0.0,0.6,0.1,16.4,39.8
2024-01-13 04:00:00+02:00,84.8,26.3,6.0,362.0,0.0,0.7,0.0,0.6,0.1,16.4,60.2
2024-01-13 05:00:00+02:00,83.1,26.2,6.1,354.3,0.0,0.7,0.0,0.6,0.1,16.6,79.3
2024-01-13 06:00:00+02:00,85.6,26.2,6.2,390.7,0.0,0.7,0.0,0.6,0.5,16.4,94.1
2024-01-13 07:00:00+02:00,87.4,25.9,6.1,418.9,0.0,0.7,0.0,0.6,0.3,15.9,131.0
2024-01-13 08:00:00+02:00,87.5,26.1,6.1,457.1,0.0,0.7,0.0,0.6,1.1,16.4,150.0
2024-01-13 09:00:00+02:00,87.1,24.9,6.1,447.5,0.0,0.7,0.0,0.6,6.9,16.4,160.1
2024-01-13 10:00:00+02:00,88.5,26.7,6.1,500.6,0.0,0.7,0.0,0.6,17.4,16.1,185.1
2024-01-13 11:00:00+02:00,89.7,27.2,6.1,517.8,0.0,0.7,0.0,0.6,26.5,16.4,210.9
2024-01-13 12:00:00+02:00,88.3,26.8,6.1,439.8,0.0,0.7,0.0,0.6,30.4,16.1,229.2
2024-01-13 13:00:00+02:00,82.2,27.4,6.1,357.7,0.0,0.7,0.0,0.6,28.4,16.1,234.3
2024-01-13 14:00:00+02:00,82.3,27.8,6.1,390.3,0.0,0.7,0.0,0.6,16.0,16.1,246.2
2024-01-13 15:00:00+02:00,79.5,27.7,6.1,368.3,0.0,0.7,0.0,0.6,3.7,15.7,247.0
2024-01-13 16:00:00+02:00,77.6,28.2,6.1,374.9,0.0,0.7,0.0,0.6,0.8,16.0,246.0
2024-01-13 17:00:00+02:00,77.9,27.3,6.1,418.9,0.0,0.7,0.0,0.6,0.3,15.7,251.9
2024-01-13 18:00:00+02:00,77.6,28.4,6.1,405.2,0.0,0.7,0.0,0.6,0.5,15.6,262.2
2024-01-13 19:00:00+02:00,77.5,27.9,6.1,440.4,0.0,0.7,0.0,0.6,0.2,15.0,262.9
2024-01-13 20:00:00+02:00,78.2,27.7,6.1,416.2,0.0,0.7,0.0,0.6,0.2,14.4,256.2
2024-01-13 21:00:00+02:00,78.6,27.8,6.1,383.9,0.0,0.7,0.0,0.6,0.2,14.5,252.2
2024-01-13 22:00:00+02:00,79.9,28.2,6.1,403.7,0.0,0.7,0.0,0.6,0.1,13.9,244.3
2024-01-13 23:00:00+02:00,81.0,27.5,6.1,367.6,0.0,0.7,0.0,0.6,0.1,12.7,216.2
2024-01-14 00:00:00+02:00,81.8,28.2,6.1,356.5,0.0,0.7,0.0,0.6,0.1,10.0,196.8
2024-01-14 01:00:00+02:00,83.4,27.8,6.1,391.1,0.0,0.4,0.0,0.6,0.2,8.8,177.2
2024-01-14 02:00:00+02:00,81.1,27.4,6.1,384.5,0.0,0.3,0.0,0.6,0.1,8.3,175.9
2024-01-14 03:00:00+02:00,82.1,28.0,6.1,414.8,0.0,0.3,0.0,0.6,0.1,7.6,158.7
2024-01-14 04:00:00+02:00,84.3,27.2,6.1,371.0,0.0,0.3,0.0,0.6,0.2,7.2,116.9
2024-01-14 05:00:00+02:00,84.6,26.9,6.1,376.3,0.0,0.3,0.0,0.6,0.2,7.2,100.8
2024-01-14 06:00:00+02:00,82.7,26.8,6.1,366.2,0.0,0.3,0.0,0.6,0.2,7.7,91.1
2024-01-14 07:00:00+02:00,83.1,26.8,6.1,368.1,0.0,0.3,0.0,0.6,0.2,6.8,86.8
2024-01-14 08:00:00+02:00,83.9,28.0,6.1,413.8,0.0,0.3,0.0,0.6,0.4,6.5,88.1
2024-01-14 09:00:00+02:00,85.4,27.2,6.2,503.1,0.0,0.3,0.0,0.6,3.7,7.9,78.2
2024-01-14 10:00:00+02:00,90.8,28.2,6.3,577.4,0.0,0.3,0.0,0.6,13.7,7.7,66.8
2024-01-14 11:00:00+02:00,90.0,26.8,6.1,570.9,0.0,0.3,0.0,0.6,19.1,7.9,58.3
2024-01-14 12:00:00+02:00,88.5,28.7,6.0,546.3,0.0,0.6,0.0,0.6,19.4,7.6,45.6
2024-01-14 13:00:00+02:00,90.6,27.2,6.1,559.7,0.0,0.7,0.0,0.6,15.9,7.9,34.8
2024-01-14 14:00:00+02:00,88.2,28.7,6.1,526.5,0.0,0.7,0.0,0.6,8.5,7.5,25.3
2024-01-14 15:00:00+02:00,85.0,28.8,6.1,524.2,0.0,0.7,0.0,0.6,2.2,6.7,27.1
2024-01-14 16:00:00+02:00,82.3,28.1,6.2,517.7,0.0,0.7,0.0,0.6,0.5,7.0,33.8
2024-01-14 17:00:00+02:00,82.6,27.2,6.2,541.9,0.0,0.7,0.0,0.6,0.6,9.0,37.2
2024-01-14 18:00:00+02:00,85.5,27.8,6.2,567.5,0.0,0.7,0.0,0.6,0.3,10.4,33.5
2024-01-14 19:00:00+02:00,86.3,28.1,6.2,523.4,0.0,0.7,0.0,0.6,0.2,10.5,26.8
2024-01-14 20:00:00+02:00,88.4,28.4,6.2,539.9,0.0,0.7,0.0,0.6,0.4,10.2,24.3
2024-01-14 21:00:00+02:00,90.0,28.8,6.2,555.6,0.0,0.7,0.0,0.6,0.1,10.1,18.5
2024-01-14 22:00:00+02:00,84.0,30.9,6.2,464.3,0.0,0.7,0.0,0.6,0.1,9.6,15.1
2024-01-14 23:00:00+02:00,80.2,30.2,6.2,361.0,0.0,0.6,0.0,0.6,0.1,9.0,9.8
2024-01-15 00:00:00+02:00,80.8,24.0,6.2,359.3,0.0,0.3,0.0,0.6,0.1,9.0,8.3
2024-01-15 01:00:00+02:00,81.1,27.7,6.2,362.6,0.0,0.3,0.0,0.6,0.1,8.7,6.9
2024-01-15 02:00:00+02:00,80.1,29.7,6.2,366.9,0.0,0.3,0.0,0.6,0.1,8.5,7.2
2024-01-15 03:00:00+02:00,81.2,30.2,6.2,374.7,0.0,0.3,0.0,0.6,0.1,8.6,7.5
2024-01-15 04:00:00+02:00,82.9,29.4,6.2,361.2,0.0,0.3,0.0,0.6,0.1,8.6,5.9
2024-01-15 05:00:00+02:00,81.9,26.9,6.2,369.0,0.0,0.3,0.0,0.6,0.2,8.5,8.2
2024-01-15 06:00:00+02:00,82.8,26.5,6.2,425.9,0.0,0.3,0.0,0.6,0.2,8.2,9.5
2024-01-15 07:00:00+02:00,90.0,24.9,6.2,545.7,0.0,0.3,0.0,0.6,0.5,7.2,13.7
2024-01-15 08:00:00+02:00,89.8,24.7,6.3,549.4,0.0,0.3,0.0,0.6,0.3,7.2,13.2
2024-01-15 09:00:00+02:00,90.5,27.2,6.3,563.7,0.0,0.3,0.0,0.6,1.6,7.2,12.6
2024-01-15 10:00:00+02:00,88.2,27.7,6.3,568.9,0.0,0.3,0.0,0.6,6.8,9.3,14.1
2024-01-15 11:00:00+02:00,88.0,27.8,6.3,558.3,0.0,0.4,0.0,0.6,11.3,10.2,13.9
2024-01-15 12:00:00+02:00,90.1,28.1,6.3,637.9,0.0,0.7,0.0,0.6,12.3,11.1,14.9
2024-01-15 13:00:00+02:00,91.0,28.0,6.3,623.8,0.0,0.7,0.0,0.6,9.8,10.9,16.1
2024-01-15 14:00:00+02:00,92.1,28.4,6.3,642.1,0.0,0.7,0.0,0.6,5.4,11.3,30.0
2024-01-15 15:00:00+02:00,89.5,28.5,6.3,598.2,0.0,0.7,0.0,0.6,1.3,12.2,50.3
2024-01-15 16:00:00+02:00,86.1,27.2,6.3,574.1,0.0,0.7,0.0,0.6,0.4,13.3,62.4
2024-01-15 17:00:00+02:00,87.0,28.7,6.3,601.4,0.0,0.7,0.0,0.6,0.4,14.0,57.1
2024-01-15 18:00:00+02:00,87.1,28.9,6.3,610.7,0.0,0.7,0.0,0.6,0.3,14.1,91.0
2024-01-15 19:00:00+02:00,89.2,28.0,6.3,653.6,0.0,0.7,0.0,0.6,0.2,14.0,116.1
2024-01-15 20:00:00+02:00,87.3,27.0,6.1,615.7,0.0,0.7,0.0,0.6,0.2,13.7,133.4
2024-01-15 21:00:00+02:00,86.1,26.9,6.1,593.4,0.0,0.7,0.0,0.6,0.2,13.9,154.3
2024-01-15 22:00:00+02:00,86.4,26.8,6.1,564.2,0.0,0.7,0.0,0.6,0.1,13.6,173.3
2024-01-15 23:00:00+02:00,85.5,26.7,6.0,533.1,0.0,0.7,0.0,0.6,0.1,12.9,189.2
2024-01-16 00:00:00+02:00,84.9,27.7,6.0,505.5,0.0,0.7,0.0,0.6,0.1,11.7,199.1
2024-01-16 01:00:00+02:00,88.8,27.1,6.0,564.9,0.0,0.7,0.0,0.6,0.1,12.7,203.6
2024-01-16 02:00:00+02:00,85.6,26.9,6.0,573.4,0.0,0.5,0.0,0.6,0.2,12.8,205.4
2024-01-16 03:00:00+02:00,88.6,26.7,6.0,635.7,0.0,0.3,0.0,0.6,0.5,11.6,214.4
2024-01-16 04:00:00+02:00,88.1,26.5,6.0,577.7,0.0,0.3,0.0,0.6,0.2,11.9,234.8
2024-01-16 05:00:00+02:00,87.7,26.6,6.0,557.9,0.0,0.3,0.0,0.6,0.2,11.4,244.2
2024-01-16 06:00:00+02:00,92.5,26.4,6.1,629.2,0.0,0.3,0.0,0.6,0.2,11.9,261.0
2024-01-16 07:00:00+02:00,96.5,26.0,6.2,771.9,0.0,0.3,0.0,0.6,0.3,13.1,267.0
2024-01-16 08:00:00+02:00,96.4,26.3,7.9,834.0,0.0,0.3,0.0,0.6,0.4,12.7,263.8
2024-01-16 09:00:00+02:00,93.2,27.0,7.9,850.8,0.0,0.3,0.0,0.6,2.2,9.3,236.5
2024-01-16 10:00:00+02:00,91.3,29.2,7.9,848.5,0.0,0.3,0.0,0.6,5.5,11.7,210.9
2024-01-16 11:00:00+02:00,91.3,28.3,7.9,848.1,0.0,0.4,0.0,0.6,8.7,15.8,213.2
2024-01-16 12:00:00+02:00,91.3,29.1,7.9,831.2,0.0,0.7,0.0,0.6,10.7,16.5,234.3
2024-01-16 13:00:00+02:00,91.6,29.6,7.9,831.2,0.0,0.7,0.0,0.6,11.1,16.5,238.1
2024-01-16 14:00:00+02:00,92.3,29.9,5.7,825.8,0.0,0.7,0.0,0.6,8.3,15.7,226.2
2024-01-16 15:00:00+02:00,92.1,29.5,5.6,834.3,0.0,0.7,0.0,0.6,3.0,15.4,199.8
2024-01-16 16:00:00+02:00,90.0,27.5,5.6,828.7,0.0,0.7,0.0,0.6,0.6,15.5,180.4
2024-01-16 17:00:00+02:00,92.8,27.8,7.2,847.0,0.0,0.7,0.0,0.6,0.5,15.0,174.7
2024-01-16 18:00:00+02:00,93.4,27.6,7.2,838.4,0.0,0.7,0.0,0.6,0.3,13.9,161.4
2024-01-16 19:00:00+02:00,95.3,27.6,7.2,839.6,0.0,0.7,0.0,0.6,0.2,14.1,131.4
2024-01-16 20:00:00+02:00,95.6,26.9,5.5,837.1,0.0,0.7,0.0,0.6,0.2,14.4,123.8
2024-01-16 21:00:00+02:00,94.6,27.5,5.5,842.4,0.0,0.7,0.0,0.6,0.2,14.8,112.2
2024-01-16 22:00:00+02:00,92.8,28.4,5.6,772.6,0.0,0.7,0.0,0.6,0.1,15.5,95.7
2024-01-16 23:00:00+02:00,91.2,27.7,5.6,670.4,0.0,0.7,0.0,0.6,0.1,15.5,112.4
2024-01-17 00:00:00+02:00,87.6,27.2,5.6,583.3,0.0,0.6,0.0,0.6,0.1,15.5,116.2
2024-01-17 01:00:00+02:00,83.4,25.8,5.6,523.8,0.0,0.3,0.0,0.6,0.1,15.1,130.4
2024-01-17 02:00:00+02:00,81.8,24.5,5.6,517.6,0.0,0.3,0.0,0.6,0.1,14.5,164.0
2024-01-17 03:00:00+02:00,82.0,23.9,5.6,512.5,0.0,0.3,0.0,0.6,0.1,15.3,182.9
2024-01-17 04:00:00+02:00,85.0,23.5,5.6,511.9,0.0,0.3,0.0,0.6,0.1,15.7,174.4
2024-01-17 05:00:00+02:00,82.6,26.3,5.8,506.1,0.0,0.3,0.0,0.6,0.2,15.8,144.1
2024-01-17 06:00:00+02:00,84.1,30.5,5.8,509.6,0.0,0.3,0.0,0.6,0.2,15.8,151.8
2024-01-17 07:00:00+02:00,83.4,27.6,6.0,523.2,0.0,0.3,0.0,0.6,0.4,15.7,194.6
2024-01-17 08:00:00+02:00,83.0,26.7,6.2,511.2,0.0,0.3,0.0,0.6,0.5,15.5,203.7
2024-01-17 09:00:00+02:00,84.0,26.8,6.1,537.1,0.0,0.3,0.0,0.6,3.8,15.1,243.9
2024-01-17 10:00:00+02:00,85.3,27.7,5.8,548.6,0.0,0.3,0.0,0.6,17.1,15.4,286.2
2024-01-17 11:00:00+02:00,84.9,27.7,5.5,552.3,0.0,0.3,0.0,0.6,30.2,15.7,280.0
2024-01-17 12:00:00+02:00,89.1,27.3,5.2,575.3,0.0,0.3,0.0,0.6,35.8,16.1,276.4
2024-01-17 13:00:00+02:00,90.8,29.6,5.7,577.2,0.0,0.6,0.0,0.6,32.5,16.2,248.9
2024-01-17 14:00:00+02:00,88.7,29.2,3.7,553.3,0.0,0.7,0.0,0.6,19.0,16.4,231.6
2024-01-17 15:00:00+02:00,91.3,28.7,5.9,575.9,0.0,0.7,0.0,0.6,4.5,16.4,244.4
2024-01-17 16:00:00+02:00,90.0,29.6,6.0,573.5,0.0,0.7,0.0,0.6,0.9,16.7,278.6
2024-01-17 17:00:00+02:00,83.6,26.6,6.0,546.4,0.0,0.7,0.0,0.6,0.5,15.9,322.9
2024-01-17 18:00:00+02:00,87.1,26.3,6.0,567.8,0.0,0.7,0.0,0.6,0.4,10.3,336.2
2024-01-17 19:00:00+02:00,83.7,26.8,4.8,533.0,0.0,0.7,0.0,0.6,0.2,6.1,340.2
2024-01-17 20:00:00+02:00,81.2,27.7,5.5,510.7,0.0,0.7,0.0,0.6,0.2,5.1,349.9
2024-01-17 21:00:00+02:00,82.9,26.0,5.5,460.9,0.0,0.7,0.0,0.6,0.2,5.1,348.8
2024-01-17 22:00:00+02:00,82.2,25.9,5.5,417.4,0.0,0.7,0.0,0.6,0.2,0.0,349.8
2024-01-17 23:00:00+02:00,82.4,26.4,5.5,411.1,0.0,0.4,0.0,0.6,0.2,5.2,338.8
2024-01-18 00:00:00+02:00,81.6,26.6,5.5,372.6,0.0,0.3,0.0,0.6,0.2,8.4,341.1
2024-01-18 01:00:00+02:00,81.6,26.7,5.5,373.9,0.0,0.3,0.0,0.6,0.2,11.4,343.4
2024-01-18 02:00:00+02:00,79.8,28.2,5.1,362.2,0.0,0.3,0.0,0.6,0.2,13.4,339.9
2024-01-18 03:00:00+02:00,80.6,27.8,5.2,369.3,0.0,0.3,0.0,0.6,0.3,12.3,326.2
2024-01-18 04:00:00+02:00,83.2,28.5,5.5,379.9,0.0,0.3,0.0,0.6,0.2,7.5,332.5
2024-01-18 05:00:00+02:00,82.6,28.5,5.5,392.3,0.0,0.3,0.0,0.6,0.3,4.5,339.0
2024-01-18 06:00:00+02:00,84.8,28.9,5.5,471.2,0.0,0.3,0.0,0.6,0.2,4.4,336.2
2024-01-18 07:00:00+02:00,87.1,30.4,5.5,521.7,0.0,0.3,0.0,0.6,0.3,4.3,322.9
2024-01-18 08:00:00+02:00,91.0,30.5,5.5,561.0,0.0,0.3,0.0,0.6,0.4,4.2,301.5
2024-01-18 09:00:00+02:00,90.5,24.5,5.5,550.4,0.0,0.3,0.0,0.6,1.5,3.2,285.4
2024-01-18 10:00:00+02:00,91.0,27.3,4.9,554.9,0.0,0.3,0.0,0.6,6.3,1.0,263.4
2024-01-18 11:00:00+02:00,91.1,28.1,0.9,572.1,0.0,0.3,0.0,0.6,13.0,1.0,233.2
2024-01-18 12:00:00+02:00,88.9,27.6,0.0,528.5,0.0,0.3,0.0,0.6,15.0,1.0,224.2
2024-01-18 13:00:00+02:00,87.8,29.4,0.0,523.0,0.0,0.3,0.0,0.6,13.6,1.0,221.1
2024-01-18 14:00:00+02:00,87.0,28.5,0.0,517.0,0.0,0.3,0.0,0.6,9.8,1.0,207.6
2024-01-18 15:00:00+02:00,87.7,28.7,0.2,553.6,0.0,0.6,0.0,0.6,2.7,1.0,185.5
2024-01-18 16:00:00+02:00,86.6,29.1,4.7,565.3,0.0,0.7,0.0,0.6,0.6,1.4,188.9
2024-01-18 17:00:00+02:00,86.1,30.0,5.2,556.4,0.0,0.7,0.0,0.6,0.5,9.2,215.5
2024-01-18 18:00:00+02:00,85.5,30.4,5.1,548.2,0.0,0.7,0.0,0.6,0.3,15.8,240.1
2024-01-18 19:00:00+02:00,85.8,29.3,5.0,538.7,0.0,0.7,0.0,0.6,0.2,16.0,237.1
2024-01-18 20:00:00+02:00,83.4,37.0,4.8,523.2,0.0,0.7,0.0,0.6,0.2,16.4,228.0
2024-01-18 21:00:00+02:00,83.9,37.0,5.0,520.3,0.0,0.7,0.0,0.6,0.2,16.3,245.0
2024-01-18 22:00:00+02:00,79.9,37.1,5.0,484.0,0.0,0.7,0.0,0.6,0.2,16.4,280.8
2024-01-18 23:00:00+02:00,78.1,37.1,5.0,391.3,0.0,0.7,0.0,0.6,0.2,16.1,288.3
2024-01-19 00:00:00+02:00,77.8,37.0,5.0,374.8,0.0,0.4,0.0,0.6,0.2,15.5,284.9
2024-01-19 01:00:00+02:00,73.6,36.9,5.0,368.8,0.0,0.3,0.0,0.6,0.2,10.6,289.6
2024-01-19 02:00:00+02:00,74.8,36.9,5.0,376.6,0.0,0.3,0.0,0.6,0.2,5.8,308.0
2024-01-19 03:00:00+02:00,76.5,36.9,5.0,374.9,0.0,0.3,0.0,0.6,0.2,5.3,301.1
2024-01-19 04:00:00+02:00,79.7,36.6,5.1,386.6,0.0,0.3,0.0,0.6,0.2,6.7,265.2
2024-01-19 05:00:00+02:00,79.3,36.9,5.2,376.0,0.0,0.3,0.0,0.6,0.2,6.8,258.4
2024-01-19 06:00:00+02:00,80.7,36.9,5.5,390.2,0.0,0.3,0.0,0.6,0.2,4.1,245.2
2024-01-19 07:00:00+02:00,83.7,36.9,5.5,430.6,0.0,0.3,0.0,0.6,0.3,0.9,205.7
2024-01-19 08:00:00+02:00,89.5,37.0,5.5,542.6,0.0,0.3,0.0,0.6,0.4,0.9,210.5
2024-01-19 09:00:00+02:00,84.7,37.1,5.6,515.4,0.0,0.3,0.0,0.6,7.5,0.9,251.1
2024-01-19 10:00:00+02:00,79.3,37.9,5.6,471.4,0.0,0.3,0.0,0.6,33.3,0.9,278.3
2024-01-19 11:00:00+02:00,78.4,37.8,5.6,423.7,0.0,0.3,0.0,0.6,62.0,0.9,242.6
2024-01-19 12:00:00+02:00,83.5,37.3,5.6,443.6,0.0,0.3,0.0,0.6,65.4,0.9,215.2
2024-01-19 13:00:00+02:00,88.7,37.0,5.6,501.9,0.0,0.3,0.0,0.6,55.6,0.9,179.9
2024-01-19 14:00:00+02:00,85.1,37.7,5.6,455.1,0.0,0.3,0.0,0.6,29.2,0.8,143.7
2024-01-19 15:00:00+02:00,82.5,37.8,5.6,453.8,0.0,0.3,0.0,0.6,7.2,9.0,142.9
2024-01-19 16:00:00+02:00,86.1,37.4,5.6,541.4,0.0,0.3,0.0,0.6,1.0,12.9,136.7
2024-01-19 17:00:00+02:00,85.5,37.8,5.6,560.1,0.0,0.3,0.0,0.6,0.6,11.4,118.3
2024-01-19 18:00:00+02:00,84.4,37.7,5.6,538.6,0.0,0.3,0.0,0.6,0.4,10.2,109.8
2024-01-19 19:00:00+02:00,88.1,35.6,5.6,577.4,0.0,0.6,0.0,0.6,0.3,8.8,93.2
2024-01-19 20:00:00+02:00,87.7,30.7,5.6,542.0,0.0,0.7,0.0,0.6,0.2,10.9,80.4
2024-01-19 21:00:00+02:00,88.0,23.2,5.6,529.0,0.0,0.7,0.0,0.6,0.2,13.1,81.0
2024-01-19 22:00:00+02:00,87.4,23.4,5.6,492.1,0.0,0.7,0.0,0.6,0.1,9.9,76.2
2024-01-19 23:00:00+02:00,80.9,25.2,5.6,418.2,0.0,0.7,0.0,0.6,0.1,2.1,61.3
2024-01-20 00:00:00+02:00,78.2,24.7,5.6,384.6,0.0,0.7,0.0,0.6,0.1,0.0,42.4
