,Biomass,Fossil Gas,Hydro Run-of-river and poundage,Hydro Water Reservoir,Solar,Waste,Wind Onshore
2025-08-24 09:00:00+02:00,0.0,0.44,959.64,348.62,3.4,13.47,240.84
2025-08-24 09:15:00+02:00,0.0,0.44,960.06,275.62,3.8,13.48,252.42
2025-08-24 09:30:00+02:00,0.0,0.44,964.12,244.4,3.3,13.29,256.12
2025-08-24 09:45:00+02:00,0.0,0.44,970.6,242.37,3.28,13.35,234.99
2025-08-24 10:00:00+02:00,0.0,0.44,973.75,366.46,4.07,13.32,225.59
2025-08-24 10:15:00+02:00,0.0,0.44,975.95,363.13,4.0,13.28,211.94
2025-08-24 10:30:00+02:00,0.0,0.44,975.37,357.69,3.91,13.05,211.7
2025-08-24 10:45:00+02:00,0.0,0.44,978.75,355.62,4.81,13.2,209.37
2025-08-24 11:00:00+02:00,0.0,0.44,999.89,407.85,4.68,13.07,204.26
2025-08-24 11:15:00+02:00,0.0,0.44,994.96,414.33,4.93,12.87,200.48
2025-08-24 11:30:00+02:00,0.0,0.44,990.47,411.26,5.03,12.88,206.88
2025-08-24 11:45:00+02:00,0.0,0.44,992.03,413.08,5.12,12.81,195.95
2025-08-24 12:00:00+02:00,0.0,0.44,996.45,347.21,5.28,12.97,198.46
2025-08-24 12:15:00+02:00,0.0,0.44,991.78,346.03,4.75,12.86,185.35
2025-08-24 12:30:00+02:00,0.0,0.44,982.76,339.89,4.71,12.97,178.41
2025-08-24 12:45:00+02:00,0.0,0.44,981.39,338.6,4.76,12.99,172.61
2025-08-24 13:00:00+02:00,0.0,0.44,988.57,339.3,4.51,13.22,177.62
2025-08-24 13:15:00+02:00,0.0,0.44,985.83,336.44,4.43,13.17,163.19
2025-08-24 13:30:00+02:00,0.0,0.44,984.41,338.42,4.62,13.01,172.64
2025-08-24 13:45:00+02:00,0.0,0.44,984.29,340.51,4.53,12.98,162.08
2025-08-24 14:00:00+02:00,0.0,0.44,981.06,370.0,4.34,13.01,171.04
2025-08-24 14:15:00+02:00,0.0,0.44,980.59,372.09,4.22,13.33,163.06
2025-08-24 14:30:00+02:00,0.0,0.44,988.32,376.0,4.25,13.47,161.35
2025-08-24 14:45:00+02:00,0.0,0.44,992.19,377.4,4.36,13.35,163.06
2025-08-24 15:00:00+02:00,0.0,0.44,988.91,429.96,3.42,13.23,172.37
2025-08-24 15:15:00+02:00,0.0,0.44,991.71,443.63,3.4,13.09,168.52
2025-08-24 15:30:00+02:00,0.0,0.44,994.5,443.84,3.5,12.97,162.94
2025-08-24 15:45:00+02:00,0.0,0.44,992.79,437.42,3.47,13.05,166.26
2025-08-24 16:00:00+02:00,0.0,0.44,975.91,244.48,2.25,13.17,149.83
2025-08-24 16:15:00+02:00,0.0,0.44,974.07,232.59,1.99,13.16,157.92
2025-08-24 16:30:00+02:00,0.0,0.44,978.13,261.8,1.95,13.0,202.45
2025-08-24 16:45:00+02:00,0.0,0.44,970.86,239.29,1.87,13.0,201.45
2025-08-24 17:00:00+02:00,0.0,0.44,966.43,313.4,1.63,12.58,183.07
2025-08-24 17:15:00+02:00,0.0,0.44,968.09,372.45,1.6,12.4,165.46
2025-08-24 17:30:00+02:00,0.0,0.44,990.8,391.22,1.61,12.41,150.22
2025-08-24 17:45:00+02:00,0.0,0.44,996.53,389.19,1.47,12.54,147.65
2025-08-24 18:00:00+02:00,0.0,0.44,976.59,133.96,1.17,11.94,140.58
2025-08-24 18:15:00+02:00,0.0,0.44,974.65,183.84,1.15,11.82,160.74
2025-08-24 18:30:00+02:00,0.0,0.44,976.24,218.9,0.99,11.88,163.32
2025-08-24 18:45:00+02:00,0.0,0.44,978.24,233.4,0.95,12.04,168.63
2025-08-24 19:00:00+02:00,0.0,0.44,977.88,293.54,0.7,12.44,136.4
2025-08-24 19:15:00+02:00,0.0,0.44,986.5,322.79,0.7,12.52,140.38
2025-08-24 19:30:00+02:00,0.0,0.44,995.82,264.75,0.67,12.53,141.49
2025-08-24 19:45:00+02:00,0.0,0.44,989.53,254.34,0.55,12.43,151.32
2025-08-24 20:00:00+02:00,0.0,0.44,995.3,345.07,0.48,12.25,154.33
2025-08-24 20:15:00+02:00,0.0,0.44,996.89,380.71,0.48,12.17,157.97
2025-08-24 20:30:00+02:00,0.0,0.44,995.85,385.34,0.45,12.0,178.55
2025-08-24 20:45:00+02:00,0.0,0.44,995.45,399.35,0.45,11.96,206.14
2025-08-24 21:00:00+02:00,0.0,0.44,997.15,358.54,0.0,11.93,232.15
2025-08-24 21:15:00+02:00,0.0,0.44,1000.23,337.17,0.0,11.99,225.99
2025-08-24 21:30:00+02:00,0.0,0.44,999.46,310.2,0.0,12.02,199.76
2025-08-24 21:45:00+02:00,0.0,0.44,990.36,297.55,0.0,12.18,213.14
2025-08-24 22:00:00+02:00,0.0,0.44,998.18,432.06,0.0,12.23,248.97
2025-08-24 22:15:00+02:00,0.0,0.44,996.97,390.93,0.0,12.09,259.6
2025-08-24 22:30:00+02:00,0.0,0.44,995.78,375.26,0.0,12.14,266.2
2025-08-24 22:45:00+02:00,0.0,0.44,1001.23,353.83,0.0,12.19,261.22
2025-08-24 23:00:00+02:00,0.0,0.44,996.18,325.85,0.0,12.28,243.84
2025-08-24 23:15:00+02:00,0.0,0.44,998.26,350.57,0.0,12.29,243.17
2025-08-24 23:30:00+02:00,0.0,0.44,992.67,249.64,0.0,12.33,251.22
2025-08-24 23:45:00+02:00,0.0,0.44,980.59,213.96,0.0,12.26,263.44
2025-08-25 00:00:00+02:00,0.0,0.44,995.02,298.93,0.0,12.45,266.73
2025-08-25 00:15:00+02:00,0.0,0.44,988.04,285.99,0.0,12.39,258.93
2025-08-25 00:30:00+02:00,0.0,0.44,983.64,278.31,0.0,12.33,261.07
2025-08-25 00:45:00+02:00,0.0,0.44,984.81,278.51,0.0,12.54,243.77
2025-08-25 01:00:00+02:00,0.0,0.44,975.65,221.85,0.0,12.04,261.82
2025-08-25 01:15:00+02:00,0.0,0.44,955.82,216.13,0.0,12.0,260.24
2025-08-25 01:30:00+02:00,0.0,0.44,968.0,206.55,0.0,12.33,257.82
2025-08-25 01:45:00+02:00,0.0,0.44,968.66,214.39,0.0,12.39,250.47
2025-08-25 02:00:00+02:00,0.0,0.44,970.51,276.53,0.0,15.62,254.09
2025-08-25 02:15:00+02:00,0.0,0.44,971.88,262.54,0.0,15.78,253.86
2025-08-25 02:30:00+02:00,0.0,0.44,975.01,285.21,0.0,15.8,246.3
2025-08-25 02:45:00+02:00,0.0,0.44,968.53,292.29,0.0,15.97,247.77
2025-08-25 03:00:00+02:00,0.0,0.44,966.23,285.57,0.0,13.42,261.7
2025-08-25 03:15:00+02:00,0.0,0.44,963.04,289.2,0.0,13.46,267.93
2025-08-25 03:30:00+02:00,0.0,0.44,960.48,275.02,0.0,13.56,265.63
2025-08-25 03:45:00+02:00,0.0,0.44,960.85,283.76,0.0,13.56,263.29
2025-08-25 04:00:00+02:00,0.0,0.44,959.5,274.36,0.0,12.67,260.81
2025-08-25 04:15:00+02:00,0.0,0.44,959.07,337.28,0.0,12.58,254.87
2025-08-25 04:30:00+02:00,0.0,0.44,963.78,390.61,0.0,12.6,258.59
2025-08-25 04:45:00+02:00,0.0,0.44,971.51,429.27,0.0,12.47,258.34
2025-08-25 05:00:00+02:00,0.0,0.44,975.15,322.68,0.0,12.8,260.95
2025-08-25 05:15:00+02:00,0.0,0.44,978.39,286.43,0.0,12.64,271.25
2025-08-25 05:30:00+02:00,0.0,0.44,977.21,455.88,0.0,12.89,271.35
2025-08-25 05:45:00+02:00,0.0,0.44,976.17,591.89,0.0,12.68,262.15
2025-08-25 06:00:00+02:00,0.0,0.44,974.24,413.21,0.85,13.74,259.1
2025-08-25 06:15:00+02:00,0.0,0.44,981.55,495.39,0.88,13.89,260.01
2025-08-25 06:30:00+02:00,0.0,0.44,984.8,566.42,0.92,13.58,264.77
2025-08-25 06:45:00+02:00,0.0,0.44,987.24,575.05,0.82,13.26,264.92
2025-08-25 07:00:00+02:00,0.0,0.44,975.44,392.42,1.5,12.74,253.68
2025-08-25 07:15:00+02:00,0.0,0.44,935.92,391.73,1.71,12.63,204.69
2025-08-25 07:30:00+02:00,0.0,0.44,955.46,410.2,1.72,12.51,181.23
2025-08-25 07:45:00+02:00,0.0,0.44,979.97,434.32,1.98,12.77,178.4
2025-08-25 08:00:00+02:00,0.0,0.44,995.93,519.32,2.9,12.85,162.48
2025-08-25 08:15:00+02:00,0.0,0.44,993.14,486.2,2.64,12.71,141.78
2025-08-25 08:30:00+02:00,0.0,0.44,991.07,457.4,2.92,12.56,139.62
2025-08-25 08:45:00+02:00,0.0,0.44,981.73,417.73,3.15,12.92,131.68
2025-08-25 09:00:00+02:00,0.0,0.44,977.35,432.43,3.72,9.28,141.5
2025-08-25 09:15:00+02:00,0.0,0.44,973.57,454.55,3.87,9.45,134.46
2025-08-25 09:30:00+02:00,0.0,0.44,977.03,367.91,3.62,9.6,120.97
2025-08-25 09:45:00+02:00,0.0,0.44,981.92,313.45,3.65,9.46,112.47
2025-08-25 10:00:00+02:00,0.0,0.44,987.82,274.14,4.4,9.88,101.54
2025-08-25 10:15:00+02:00,0.0,0.44,983.27,212.52,4.64,10.04,97.24
2025-08-25 10:30:00+02:00,0.0,0.44,955.99,242.2,4.55,9.96,78.68
2025-08-25 10:45:00+02:00,0.0,0.44,949.63,148.2,4.58,9.95,63.56
2025-08-25 11:00:00+02:00,0.0,0.44,977.95,254.55,4.83,9.0,58.12
2025-08-25 11:15:00+02:00,0.0,0.44,980.88,151.71,5.29,9.0,48.09
2025-08-25 11:30:00+02:00,0.0,0.44,974.52,141.24,5.33,9.47,39.37
2025-08-25 11:45:00+02:00,0.0,0.44,973.72,184.02,5.32,9.37,34.76
2025-08-25 12:00:00+02:00,0.0,0.44,980.03,168.65,5.58,10.68,33.66
2025-08-25 12:15:00+02:00,0.0,0.44,981.42,122.42,5.63,10.73,32.03
2025-08-25 12:30:00+02:00,0.0,0.44,952.02,120.83,5.44,10.51,25.95
2025-08-25 12:45:00+02:00,0.0,0.44,951.8,160.55,5.39,10.73,25.18
2025-08-25 13:00:00+02:00,0.0,0.44,957.83,170.62,4.86,11.69,24.66
2025-08-25 13:15:00+02:00,0.0,0.44,949.04,164.6,5.38,11.65,26.0
2025-08-25 13:30:00+02:00,0.0,0.44,959.71,170.1,5.7,11.86,21.15
2025-08-25 13:45:00+02:00,0.0,0.44,957.54,166.22,5.7,11.94,18.08
2025-08-25 14:00:00+02:00,0.0,0.44,935.64,215.51,5.31,11.15,15.63
2025-08-25 14:15:00+02:00,0.0,0.44,931.94,195.13,5.3,11.22,14.65
2025-08-25 14:30:00+02:00,0.0,0.44,928.88,197.05,5.27,11.06,13.85
2025-08-25 14:45:00+02:00,0.0,0.44,946.22,235.76,5.15,10.81,12.69
2025-08-25 15:00:00+02:00,0.0,0.44,963.12,133.81,4.11,10.43,17.49
2025-08-25 15:15:00+02:00,0.0,0.44,961.83,123.22,4.1,10.15,15.84
2025-08-25 15:30:00+02:00,0.0,0.44,965.62,124.45,3.88,10.18,10.83
2025-08-25 15:45:00+02:00,0.0,0.44,956.32,128.52,4.01,10.15,14.17
2025-08-25 16:00:00+02:00,0.0,0.44,954.26,165.42,2.74,9.59,13.15
2025-08-25 16:15:00+02:00,0.0,0.44,959.19,222.42,2.43,9.39,13.72
2025-08-25 16:30:00+02:00,0.0,0.44,972.03,346.18,2.34,9.39,15.61
2025-08-25 16:45:00+02:00,0.0,0.44,974.36,463.82,2.29,9.66,22.21
2025-08-25 17:00:00+02:00,0.0,0.44,980.28,317.07,2.07,8.01,21.18
2025-08-25 17:15:00+02:00,0.0,0.44,981.59,519.13,1.88,7.65,29.52
2025-08-25 17:30:00+02:00,0.0,0.44,984.1,693.96,2.12,7.82,34.04
2025-08-25 17:45:00+02:00,0.0,0.44,995.59,731.16,1.91,8.74,27.7
2025-08-25 18:00:00+02:00,0.0,0.44,979.49,712.66,1.24,8.73,21.55
2025-08-25 18:15:00+02:00,0.0,0.44,992.97,725.61,1.15,8.46,20.79
2025-08-25 18:30:00+02:00,0.0,0.44,1000.75,794.23,0.95,8.94,20.24
2025-08-25 18:45:00+02:00,0.0,0.44,996.34,748.52,0.83,8.79,16.99
2025-08-25 19:00:00+02:00,0.0,0.44,989.23,253.38,0.85,9.27,15.42
2025-08-25 19:15:00+02:00,0.0,0.44,965.7,298.09,0.77,9.19,5.5
2025-08-25 19:30:00+02:00,0.0,0.44,958.41,330.2,0.69,8.84,12.64
2025-08-25 19:45:00+02:00,0.0,0.44,961.43,335.06,0.54,8.33,17.4
2025-08-25 20:00:00+02:00,0.0,0.44,989.86,541.85,0.1,7.23,19.44
2025-08-25 20:15:00+02:00,0.0,0.44,1005.68,558.78,0.13,6.95,20.64
2025-08-25 20:30:00+02:00,0.0,0.44,1009.7,560.4,0.14,6.9,20.44
2025-08-25 20:45:00+02:00,0.0,0.44,1002.08,547.23,0.14,6.96,23.03
2025-08-25 21:00:00+02:00,0.0,0.44,998.26,856.69,0.0,7.92,22.92
2025-08-25 21:15:00+02:00,0.0,0.44,996.71,869.61,0.0,7.91,26.44
2025-08-25 21:30:00+02:00,0.0,0.44,993.03,771.48,0.0,8.44,27.9
2025-08-25 21:45:00+02:00,0.0,0.44,997.97,531.92,0.0,8.33,29.67
2025-08-25 22:00:00+02:00,0.0,0.44,1003.44,752.84,0.0,8.78,34.58
2025-08-25 22:15:00+02:00,0.0,0.44,1005.54,871.9,0.0,8.89,34.97
2025-08-25 22:30:00+02:00,0.0,0.44,1009.12,891.33,0.0,9.08,36.61
2025-08-25 22:45:00+02:00,0.0,0.44,1006.07,842.38,0.0,8.73,38.32
2025-08-25 23:00:00+02:00,0.0,0.44,1007.38,806.68,0.0,7.97,53.09
2025-08-25 23:15:00+02:00,0.0,0.44,1002.75,768.0,0.0,8.0,57.56
2025-08-25 23:30:00+02:00,0.0,0.44,996.74,782.25,0.0,8.26,61.51
2025-08-25 23:45:00+02:00,0.0,0.44,989.56,620.71,0.0,8.6,64.71
2025-08-26 00:00:00+02:00,0.0,0.44,980.01,840.81,0.0,11.97,62.81
2025-08-26 00:15:00+02:00,0.0,0.44,981.48,604.97,0.0,12.15,55.58
2025-08-26 00:30:00+02:00,0.0,0.44,977.62,606.16,0.0,12.15,51.24
2025-08-26 00:45:00+02:00,0.0,0.44,975.27,573.69,0.0,12.5,47.4
2025-08-26 01:00:00+02:00,0.0,0.44,981.49,493.09,0.0,12.21,46.1
2025-08-26 01:15:00+02:00,0.0,0.44,975.46,505.91,0.0,12.11,53.56
2025-08-26 01:30:00+02:00,0.0,0.44,972.75,490.64,0.0,11.98,54.17
2025-08-26 01:45:00+02:00,0.0,0.44,974.84,463.15,0.0,12.2,56.42
2025-08-26 02:00:00+02:00,0.0,0.44,991.34,638.83,0.0,12.49,62.45
2025-08-26 02:15:00+02:00,0.0,0.44,991.83,629.59,0.0,12.53,61.94
2025-08-26 02:30:00+02:00,0.0,0.44,997.15,599.61,0.0,12.35,64.36
2025-08-26 02:45:00+02:00,0.0,0.44,1000.21,398.58,0.0,12.44,67.42
2025-08-26 03:00:00+02:00,0.0,0.44,991.4,504.15,0.0,10.43,62.38
2025-08-26 03:15:00+02:00,0.0,0.44,986.93,468.52,0.0,10.88,59.03
2025-08-26 03:30:00+02:00,0.0,0.44,976.73,458.14,0.0,10.68,60.29
2025-08-26 03:45:00+02:00,0.0,0.44,975.98,473.71,0.0,10.81,63.69
2025-08-26 04:00:00+02:00,0.0,0.44,972.28,323.47,0.0,12.45,64.18
2025-08-26 04:15:00+02:00,0.0,0.44,969.61,371.96,0.0,12.59,63.15
2025-08-26 04:30:00+02:00,0.0,0.44,965.48,442.69,0.0,12.56,63.97
2025-08-26 04:45:00+02:00,0.0,0.44,972.93,415.91,0.0,12.38,68.73
2025-08-26 05:00:00+02:00,0.0,0.44,968.53,427.97,0.0,12.37,64.24
2025-08-26 05:15:00+02:00,0.0,0.44,972.36,500.25,0.0,12.55,55.87
2025-08-26 05:30:00+02:00,0.0,0.44,970.3,651.1,0.0,12.07,52.16
2025-08-26 05:45:00+02:00,0.0,0.44,984.21,698.35,0.0,12.16,52.54
2025-08-26 06:00:00+02:00,0.0,0.44,997.27,472.51,0.4,12.14,46.61
2025-08-26 06:15:00+02:00,0.0,0.44,1000.19,474.75,0.4,12.27,41.08
2025-08-26 06:30:00+02:00,0.0,0.44,1000.28,695.92,0.5,12.08,36.26
2025-08-26 06:45:00+02:00,0.0,0.44,999.94,591.62,0.5,11.89,34.74
2025-08-26 07:00:00+02:00,0.0,0.44,996.87,368.93,1.08,8.24,29.31
2025-08-26 07:15:00+02:00,0.0,0.44,995.38,474.64,1.18,7.96,27.93
2025-08-26 07:30:00+02:00,0.0,0.44,997.73,569.74,1.3,7.65,26.72
2025-08-26 07:45:00+02:00,0.0,0.44,999.42,598.75,1.42,7.47,24.07
2025-08-26 08:00:00+02:00,0.0,0.44,1001.85,618.26,2.47,7.3,22.81
2025-08-26 08:15:00+02:00,0.0,0.44,1002.13,600.49,2.6,7.18,22.18
2025-08-26 08:30:00+02:00,0.0,0.44,1003.41,455.7,2.69,7.51,17.47
2025-08-26 08:45:00+02:00,0.0,0.44,1003.21,373.03,2.86,7.59,12.82
2025-08-26 09:00:00+02:00,0.0,0.44,1007.43,371.28,3.39,7.84,6.24
2025-08-26 09:15:00+02:00,0.0,0.44,1004.46,246.84,3.53,7.3,3.98
2025-08-26 09:30:00+02:00,0.0,0.44,999.09,232.27,4.06,7.31,2.78
2025-08-26 09:45:00+02:00,0.0,0.44,986.45,243.89,4.34,7.3,1.63
2025-08-26 10:00:00+02:00,0.0,0.44,987.59,403.22,4.75,6.47,1.78
2025-08-26 10:15:00+02:00,0.0,0.44,988.19,371.91,4.53,6.33,1.93
2025-08-26 10:30:00+02:00,0.0,0.44,991.69,358.7,4.55,6.49,1.82
2025-08-26 10:45:00+02:00,0.0,0.44,994.38,350.92,4.55,6.34,1.56
2025-08-26 11:00:00+02:00,0.0,0.44,992.21,186.03,5.2,6.33,1.02
2025-08-26 11:15:00+02:00,0.0,0.44,993.27,113.05,5.46,6.4,0.92
2025-08-26 11:30:00+02:00,0.0,0.44,990.6,110.04,5.5,6.74,1.39
2025-08-26 11:45:00+02:00,0.0,0.44,988.41,108.33,5.62,6.79,1.28
2025-08-26 12:00:00+02:00,0.0,0.44,983.21,116.74,5.33,6.82,1.06
2025-08-26 12:15:00+02:00,0.0,0.44,988.23,124.04,5.44,7.46,0.45
2025-08-26 12:30:00+02:00,0.0,0.44,985.01,127.77,5.33,7.5,1.23
2025-08-26 12:45:00+02:00,0.0,0.44,985.18,134.32,5.91,9.7,3.57
2025-08-26 13:00:00+02:00,0.0,0.44,990.82,132.14,5.5,6.44,0.95
2025-08-26 13:15:00+02:00,0.0,0.44,988.99,139.95,5.54,6.85,1.69
2025-08-26 13:30:00+02:00,0.0,0.44,987.61,130.14,5.64,7.12,1.85
2025-08-26 13:45:00+02:00,0.0,0.44,988.91,121.92,5.56,6.85,0.86
2025-08-26 14:00:00+02:00,0.0,0.44,984.44,135.84,5.17,6.76,0.82
2025-08-26 14:15:00+02:00,0.0,0.44,977.77,136.79,5.07,6.81,1.0
2025-08-26 14:30:00+02:00,0.0,0.44,974.24,136.08,4.96,6.7,0.97
2025-08-26 14:45:00+02:00,0.0,0.44,975.41,136.0,5.1,6.32,0.84
2025-08-26 15:00:00+02:00,0.0,0.44,974.85,128.97,4.04,6.22,1.47
2025-08-26 15:15:00+02:00,0.0,0.44,975.7,128.36,4.43,6.2,1.08
2025-08-26 15:30:00+02:00,0.0,0.44,974.73,184.3,4.32,6.11,1.12
2025-08-26 15:45:00+02:00,0.0,0.44,974.32,192.48,4.03,6.17,1.45
2025-08-26 16:00:00+02:00,0.0,0.44,980.3,201.42,3.21,6.46,1.2
2025-08-26 16:15:00+02:00,0.0,0.44,991.31,239.34,2.94,6.61,1.57
2025-08-26 16:30:00+02:00,0.0,0.44,997.45,292.75,2.91,6.46,1.15
2025-08-26 16:45:00+02:00,0.0,0.44,995.04,325.01,2.67,6.66,1.06
2025-08-26 17:00:00+02:00,0.0,0.44,994.57,208.79,2.53,8.46,1.64
2025-08-26 17:15:00+02:00,0.0,0.44,989.9,241.08,2.15,8.19,2.92
2025-08-26 17:30:00+02:00,0.0,0.44,984.57,319.39,1.77,8.44,8.5
2025-08-26 17:45:00+02:00,0.0,0.44,980.76,431.92,2.35,8.27,11.99
2025-08-26 18:00:00+02:00,0.0,0.44,976.33,469.85,2.05,8.05,10.99
2025-08-26 18:15:00+02:00,0.0,0.44,989.08,452.58,1.83,7.98,12.66
2025-08-26 18:30:00+02:00,0.0,0.44,989.7,517.36,1.77,8.0,15.51
2025-08-26 18:45:00+02:00,0.0,0.44,980.45,598.77,1.58,7.79,17.56
2025-08-26 19:00:00+02:00,0.0,0.44,976.93,736.55,1.39,7.46,15.01
2025-08-26 19:15:00+02:00,0.0,0.44,977.86,761.78,1.72,7.72,15.61
2025-08-26 19:30:00+02:00,0.0,0.44,976.18,753.25,1.75,7.94,17.45
2025-08-26 19:45:00+02:00,0.0,0.44,975.39,698.58,1.3,7.87,21.48
2025-08-26 20:00:00+02:00,0.0,0.44,981.49,770.37,1.1,7.9,25.99
2025-08-26 20:15:00+02:00,0.0,0.44,982.6,767.3,0.88,7.92,26.03
2025-08-26 20:30:00+02:00,0.0,0.44,984.0,765.0,0.92,7.68,34.66
2025-08-26 20:45:00+02:00,0.0,0.44,980.38,814.71,0.75,7.57,47.88
2025-08-26 21:00:00+02:00,0.0,0.44,984.46,803.67,0.0,8.28,52.27
2025-08-26 21:15:00+02:00,0.0,0.44,993.19,816.04,0.0,8.29,62.44
2025-08-26 21:30:00+02:00,0.0,0.44,1001.9,721.21,0.0,8.32,70.17
2025-08-26 21:45:00+02:00,0.0,0.44,1001.68,696.45,0.0,8.29,87.07
2025-08-26 22:00:00+02:00,0.0,0.44,995.55,688.26,0.77,9.35,83.56
2025-08-26 22:15:00+02:00,0.0,0.44,994.61,679.4,0.66,9.48,97.16
2025-08-26 22:30:00+02:00,0.0,0.44,996.82,633.13,0.55,9.66,97.98
2025-08-26 22:45:00+02:00,0.0,0.44,995.42,442.86,0.43,9.91,104.16
2025-08-26 23:00:00+02:00,0.0,0.44,991.84,639.97,0.0,8.38,109.95
2025-08-26 23:15:00+02:00,0.0,0.44,979.35,749.41,0.0,8.44,112.76
2025-08-26 23:30:00+02:00,0.0,0.44,975.48,585.95,0.0,8.58,115.21
2025-08-26 23:45:00+02:00,0.0,0.44,983.61,490.04,0.0,9.63,122.26
2025-08-27 00:00:00+02:00,0.0,0.44,981.84,249.35,0.27,12.31,130.63
2025-08-27 00:15:00+02:00,0.0,0.44,974.81,237.84,0.26,12.34,126.62
2025-08-27 00:30:00+02:00,0.0,0.44,966.71,237.19,0.27,12.17,116.65
2025-08-27 00:45:00+02:00,0.0,0.44,961.23,303.27,0.26,12.53,102.34
2025-08-27 01:00:00+02:00,0.0,0.44,961.3,243.9,0.0,12.5,101.92
2025-08-27 01:15:00+02:00,0.0,0.44,965.98,182.24,0.0,12.88,102.7
2025-08-27 01:30:00+02:00,0.0,0.44,966.39,184.71,0.0,13.2,114.44
2025-08-27 01:45:00+02:00,0.0,0.44,968.42,247.73,0.0,13.27,123.24
2025-08-27 02:00:00+02:00,0.0,0.44,976.19,169.32,0.0,13.29,128.44
2025-08-27 02:15:00+02:00,0.0,0.44,970.61,166.96,0.0,13.29,118.09
2025-08-27 02:30:00+02:00,0.0,0.44,970.01,167.52,0.0,13.33,121.98
2025-08-27 02:45:00+02:00,0.0,0.44,970.7,167.08,0.0,13.57,129.27
2025-08-27 03:00:00+02:00,0.0,0.44,973.85,163.89,0.0,11.19,123.81
2025-08-27 03:15:00+02:00,0.0,0.44,973.99,164.34,0.0,11.21,110.11
2025-08-27 03:30:00+02:00,0.0,0.44,972.57,162.49,0.0,11.34,96.17
2025-08-27 03:45:00+02:00,0.0,0.44,971.47,163.11,0.0,11.32,93.77
2025-08-27 04:00:00+02:00,0.0,0.44,973.84,286.05,0.0,13.55,87.45
2025-08-27 04:15:00+02:00,0.0,0.44,973.93,288.83,0.0,13.3,83.12
2025-08-27 04:30:00+02:00,0.0,0.44,975.4,283.54,0.0,13.09,75.88
2025-08-27 04:45:00+02:00,0.0,0.44,966.77,213.99,0.0,13.21,74.49
2025-08-27 05:00:00+02:00,0.0,0.44,959.67,216.5,0.0,12.84,71.62
2025-08-27 05:15:00+02:00,0.0,0.44,965.69,220.7,0.0,12.27,64.23
2025-08-27 05:30:00+02:00,0.0,0.44,962.91,229.19,0.0,12.36,65.04
2025-08-27 05:45:00+02:00,0.0,0.44,963.22,241.77,0.0,12.6,59.0
2025-08-27 06:00:00+02:00,0.0,0.44,960.63,283.79,0.37,12.34,50.24
2025-08-27 06:15:00+02:00,0.0,0.44,964.32,271.84,0.41,12.42,52.53
2025-08-27 06:30:00+02:00,0.0,0.44,967.07,306.3,0.49,12.74,56.01
2025-08-27 06:45:00+02:00,0.0,0.44,966.72,361.4,0.31,12.32,52.26
2025-08-27 07:00:00+02:00,0.0,0.44,959.17,526.14,0.84,9.04,48.3
2025-08-27 07:15:00+02:00,0.0,0.44,974.62,495.3,0.64,8.74,40.89
2025-08-27 07:30:00+02:00,0.0,0.44,986.3,494.22,0.5,8.47,39.13
2025-08-27 07:45:00+02:00,0.0,0.44,996.45,630.19,0.69,8.16,37.39
2025-08-27 08:00:00+02:00,0.0,0.44,999.87,556.55,0.93,7.57,39.43
2025-08-27 08:15:00+02:00,0.0,0.44,1000.78,633.73,1.31,7.48,38.68
2025-08-27 08:30:00+02:00,0.0,0.44,1002.82,646.01,0.53,7.49,37.52
2025-08-27 08:45:00+02:00,0.0,0.44,1003.74,544.81,1.61,7.7,28.59
2025-08-27 09:00:00+02:00,0.0,0.44,1010.18,420.19,1.29,8.54,16.01
2025-08-27 09:15:00+02:00,0.0,0.44,1010.85,414.74,1.94,8.42,10.38
2025-08-27 09:30:00+02:00,0.0,0.44,1004.28,363.94,2.02,8.0,6.48
2025-08-27 09:45:00+02:00,0.0,0.44,1000.06,301.5,2.67,8.43,6.12
2025-08-27 10:00:00+02:00,0.0,0.44,989.31,383.14,3.12,7.37,5.19
2025-08-27 10:15:00+02:00,0.0,0.44,990.69,296.64,3.15,7.5,3.68
2025-08-27 10:30:00+02:00,0.0,0.44,995.83,276.04,3.6,7.57,3.74
2025-08-27 10:45:00+02:00,0.0,0.44,999.14,242.94,3.64,7.44,5.62
2025-08-27 11:00:00+02:00,0.0,0.44,1005.9,289.87,3.92,6.2,5.28
2025-08-27 11:15:00+02:00,0.0,0.44,1004.41,234.21,3.99,6.49,7.23
2025-08-27 11:30:00+02:00,0.0,0.44,999.89,231.07,4.13,6.28,5.6
2025-08-27 11:45:00+02:00,0.0,0.44,1000.65,208.98,4.04,6.21,3.83
2025-08-27 12:00:00+02:00,0.0,0.44,1002.65,124.53,3.93,7.66,2.19
2025-08-27 12:15:00+02:00,0.0,0.44,1006.11,123.22,4.31,7.08,1.62
2025-08-27 12:30:00+02:00,0.0,0.44,1008.89,122.99,4.48,7.02,2.71
2025-08-27 12:45:00+02:00,0.0,0.44,1007.49,123.83,4.01,6.88,3.7
2025-08-27 13:00:00+02:00,0.0,0.44,1010.71,151.11,3.58,6.06,4.56
2025-08-27 13:15:00+02:00,0.0,0.44,1012.96,152.42,3.57,5.93,8.66
2025-08-27 13:30:00+02:00,0.0,0.44,1019.66,153.0,3.68,6.18,21.84
2025-08-27 13:45:00+02:00,0.0,0.44,1026.72,153.79,4.29,6.19,23.35
