,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Run-of-river and poundage,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore
2024-06-10 17:00:00+02:00,146.25,56.28,45.1,8.6,1.32,0.86,833.1,66.79,866.14,1567.3
2024-06-10 18:00:00+02:00,160.66,99.84,63.2,12.15,1.32,1.21,581.82,66.76,899.08,1417.63
2024-06-10 19:00:00+02:00,173.06,86.64,61.18,11.76,1.31,1.18,343.61,65.33,981.6,1273.7
2024-06-10 20:00:00+02:00,159.5,88.12,62.12,11.95,1.31,1.19,130.75,63.87,912.26,1072.79
2024-06-10 21:00:00+02:00,154.96,80.72,57.52,11.04,1.31,1.1,31.02,63.42,980.1,917.61
2024-06-10 22:00:00+02:00,116.51,70.31,47.25,9.03,1.31,0.9,0.38,62.34,930.67,771.38
2024-06-10 23:00:00+02:00,83.85,56.43,41.0,7.8,1.32,0.78,0.04,62.8,741.23,713.75
2024-06-11 00:00:00+02:00,76.95,51.8,40.34,7.67,1.32,0.77,0.0,64.93,638.91,641.82
2024-06-11 01:00:00+02:00,76.77,48.93,40.12,7.63,1.31,0.76,0.0,66.13,685.76,616.4
2024-06-11 02:00:00+02:00,76.85,48.72,40.27,7.65,1.31,0.77,0.0,64.69,732.69,619.69
2024-06-11 03:00:00+02:00,77.11,49.06,40.28,7.66,1.31,0.77,0.05,65.4,852.54,635.72
2024-06-11 04:00:00+02:00,76.4,48.89,41.62,7.92,1.31,0.79,0.94,65.38,881.04,644.16
2024-06-11 05:00:00+02:00,122.92,46.16,37.68,7.15,1.31,0.71,24.99,64.11,960.14,612.42
2024-06-11 06:00:00+02:00,108.72,56.98,41.22,7.84,1.31,0.78,119.04,61.09,907.16,636.79
2024-06-11 07:00:00+02:00,150.27,65.09,48.16,9.21,1.32,0.92,247.11,60.58,898.04,715.07
2024-06-11 08:00:00+02:00,94.17,67.0,49.79,9.52,1.32,0.95,408.59,60.72,894.59,772.86
2024-06-11 09:00:00+02:00,157.9,66.99,53.11,10.17,1.32,1.02,517.97,63.64,933.43,781.62
2024-06-11 10:00:00+02:00,168.38,58.32,51.61,9.88,1.31,0.99,665.94,63.87,891.78,816.32
2024-06-11 11:00:00+02:00,170.31,53.27,50.73,9.71,1.32,0.97,810.89,62.63,850.85,859.09
2024-06-11 12:00:00+02:00,167.42,53.83,53.29,10.21,1.36,1.02,865.91,59.35,806.58,903.22
2024-06-11 13:00:00+02:00,176.56,55.02,53.99,10.35,1.36,1.03,895.9,59.17,859.55,904.71
2024-06-11 14:00:00+02:00,179.75,51.42,50.84,9.73,1.37,0.97,961.86,59.43,848.45,976.24
2024-06-11 15:00:00+02:00,176.52,52.43,50.86,9.73,1.36,0.97,923.85,63.68,852.55,1058.32
2024-06-11 16:00:00+02:00,178.97,52.32,50.58,9.68,1.36,0.97,1003.23,63.11,956.48,1120.77
2024-06-11 17:00:00+02:00,177.97,60.58,51.68,9.89,1.36,0.99,818.41,61.76,973.21,1137.34
2024-06-11 18:00:00+02:00,165.12,76.78,65.1,12.53,1.36,1.25,629.72,59.64,946.02,1145.24
2024-06-11 19:00:00+02:00,181.14,85.18,69.81,13.45,1.36,1.35,300.52,60.28,972.82,1133.47
2024-06-11 20:00:00+02:00,186.19,88.64,74.12,14.3,1.36,1.43,101.56,62.3,988.99,1056.4
2024-06-11 21:00:00+02:00,167.96,88.49,74.83,14.43,1.36,1.44,24.04,62.25,1040.43,935.37
2024-06-11 22:00:00+02:00,109.8,78.39,65.99,12.7,1.36,1.27,0.49,62.54,1117.48,956.68
2024-06-11 23:00:00+02:00,126.8,64.61,60.66,11.65,1.36,1.17,0.03,62.76,1094.25,1053.7
2024-06-12 00:00:00+02:00,114.18,61.28,60.23,11.57,1.36,1.16,0.0,64.18,1110.7,1056.13
2024-06-12 01:00:00+02:00,151.4,59.74,58.37,11.21,1.36,1.12,0.0,64.79,1036.53,1076.5
2024-06-12 02:00:00+02:00,134.25,59.36,58.82,11.29,1.36,1.13,0.0,63.02,984.34,1088.49
2024-06-12 03:00:00+02:00,138.04,62.14,64.02,12.31,1.36,1.23,0.05,63.77,934.93,1037.01
2024-06-12 04:00:00+02:00,97.75,64.97,65.19,12.54,1.36,1.25,2.64,65.8,1073.83,982.83
2024-06-12 05:00:00+02:00,137.35,68.85,66.01,12.71,1.36,1.27,69.08,66.95,1123.02,1013.91
2024-06-12 06:00:00+02:00,145.38,73.45,67.12,12.93,1.36,1.29,182.66,63.35,1275.98,1084.16
2024-06-12 07:00:00+02:00,222.4,74.2,66.88,12.87,1.38,1.29,373.98,62.81,1191.35,1203.13
2024-06-12 08:00:00+02:00,186.1,72.61,63.01,12.11,1.41,1.21,688.22,65.18,985.11,1388.53
2024-06-12 09:00:00+02:00,179.19,66.3,59.68,11.46,1.41,1.15,1052.61,65.0,929.19,1437.46
2024-06-12 10:00:00+02:00,172.39,62.33,59.33,11.39,1.41,1.14,1197.47,65.37,898.46,1517.68
2024-06-12 11:00:00+02:00,175.41,58.51,55.41,10.63,1.41,1.06,1441.85,66.97,725.4,1618.16
2024-06-12 12:00:00+02:00,182.27,54.74,49.64,9.49,1.41,0.95,1367.77,65.6,775.38,1699.37
2024-06-12 13:00:00+02:00,175.32,57.23,53.76,10.3,1.41,1.03,1477.73,64.63,708.48,1783.1
2024-06-12 14:00:00+02:00,182.69,54.7,56.23,9.3,1.41,0.93,1380.09,50.06,683.39,1863.98
2024-06-12 15:00:00+02:00,181.04,55.78,82.29,9.14,1.41,0.91,1256.68,64.6,738.35,1876.08
2024-06-12 16:00:00+02:00,168.16,59.43,177.73,10.9,1.41,1.09,1143.19,54.37,675.34,1913.54
2024-06-12 17:00:00+02:00,167.91,66.51,210.21,11.51,1.41,1.15,876.35,67.03,833.68,1878.33
2024-06-12 18:00:00+02:00,182.05,140.61,292.17,16.43,1.41,1.64,586.15,66.04,934.36,1794.97
2024-06-12 19:00:00+02:00,179.55,102.01,292.15,14.69,1.41,1.47,341.69,64.47,824.03,1672.83
2024-06-12 20:00:00+02:00,191.26,102.38,350.86,14.77,1.41,1.48,156.47,63.03,947.13,1487.54
2024-06-12 21:00:00+02:00,354.55,105.92,307.44,14.75,1.41,1.48,43.5,64.17,992.32,1276.23
2024-06-12 22:00:00+02:00,395.28,97.47,249.6,14.48,1.4,1.45,1.68,62.86,992.56,1244.64
2024-06-12 23:00:00+02:00,412.81,119.61,304.24,15.59,1.41,1.56,0.0,64.64,919.47,1268.55
2024-06-13 00:00:00+02:00,279.87,71.67,302.67,11.95,1.41,1.2,0.0,65.16,830.03,1327.29
2024-06-13 01:00:00+02:00,323.13,63.63,222.25,10.59,1.41,1.06,0.0,66.21,807.34,1327.72
2024-06-13 02:00:00+02:00,258.31,61.95,173.72,10.21,1.41,1.02,0.0,65.23,930.82,1317.29
2024-06-13 03:00:00+02:00,189.68,62.03,185.07,10.29,1.41,1.03,0.0,65.52,935.41,1295.42
2024-06-13 04:00:00+02:00,87.13,67.16,268.87,11.8,1.41,1.18,3.1,64.81,935.03,1255.51
2024-06-13 05:00:00+02:00,85.56,66.84,233.0,11.28,1.41,1.13,60.89,66.0,877.96,1186.18
2024-06-13 06:00:00+02:00,76.86,83.76,229.85,13.59,1.41,1.36,189.31,62.95,804.61,1139.53
2024-06-13 07:00:00+02:00,81.38,92.08,291.01,13.79,1.41,1.38,409.31,55.07,682.71,1159.31
2024-06-13 08:00:00+02:00,148.31,94.34,209.32,12.92,1.41,1.29,716.92,49.07,660.3,1282.07
2024-06-13 09:00:00+02:00,156.99,76.56,176.21,11.45,1.41,1.15,930.98,46.36,600.77,1323.57
2024-06-13 10:00:00+02:00,158.86,61.98,182.2,11.09,1.41,1.11,1196.03,45.9,568.2,1278.76
2024-06-13 11:00:00+02:00,160.76,57.58,176.56,10.78,1.4,1.08,1342.79,48.47,561.67,1274.75
2024-06-13 12:00:00+02:00,158.78,54.45,173.03,10.22,1.36,1.02,1355.97,47.91,517.69,1294.34
2024-06-13 13:00:00+02:00,177.86,52.05,175.57,9.32,1.34,0.93,1310.86,47.59,490.14,1304.7
2024-06-13 14:00:00+02:00,179.61,57.39,171.12,9.69,1.31,0.97,1372.11,46.67,429.75,1302.62
2024-06-13 15:00:00+02:00,178.12,61.79,183.27,10.35,1.36,1.04,1223.57,48.3,430.98,1169.33
2024-06-13 16:00:00+02:00,177.67,61.21,168.66,9.86,1.41,0.99,1074.86,46.8,392.6,1060.0
2024-06-13 17:00:00+02:00,157.02,65.88,179.76,11.64,1.41,1.16,814.64,48.45,451.28,950.84
2024-06-13 18:00:00+02:00,157.71,100.66,220.37,12.82,1.41,1.28,635.18,49.14,279.88,835.16
2024-06-13 19:00:00+02:00,158.94,144.55,348.25,17.05,1.41,1.7,403.71,50.73,285.66,606.75
2024-06-13 20:00:00+02:00,176.1,160.76,348.97,17.28,1.41,1.73,176.25,50.31,352.93,397.88
2024-06-13 21:00:00+02:00,262.29,143.09,322.4,16.52,1.41,1.65,36.6,50.14,378.41,259.15
2024-06-13 22:00:00+02:00,60.85,115.31,322.4,14.02,1.41,1.4,0.32,48.6,342.14,232.23
2024-06-13 23:00:00+02:00,7.52,86.5,265.82,12.72,1.41,1.27,0.02,49.33,372.2,295.44
2024-06-14 00:00:00+02:00,7.59,72.51,252.84,13.04,1.4,1.3,0.0,49.31,366.38,373.37
2024-06-14 01:00:00+02:00,5.52,70.43,259.74,12.87,1.41,1.29,0.0,49.33,424.21,425.4
2024-06-14 02:00:00+02:00,2.41,64.06,198.07,12.0,1.41,1.2,0.0,49.34,520.92,440.13
2024-06-14 03:00:00+02:00,7.51,60.84,180.67,11.41,1.4,1.14,0.0,47.78,521.14,478.15
2024-06-14 04:00:00+02:00,6.5,60.55,172.31,11.54,1.4,1.15,0.99,47.36,535.66,518.85
2024-06-14 05:00:00+02:00,6.3,64.6,183.16,11.2,1.4,1.12,28.94,47.36,540.08,530.89
2024-06-14 06:00:00+02:00,6.54,69.99,216.32,12.08,1.4,1.21,121.21,55.71,607.45,553.15
2024-06-14 07:00:00+02:00,2.41,70.22,262.79,11.99,1.41,1.2,249.66,61.14,750.07,598.41
2024-06-14 08:00:00+02:00,3.47,76.14,348.44,12.05,1.41,1.21,356.36,63.09,512.66,677.19
2024-06-14 09:00:00+02:00,3.27,139.95,365.7,16.3,1.4,1.63,421.36,65.8,630.3,782.86
2024-06-14 10:00:00+02:00,2.33,77.75,247.26,11.6,1.41,1.16,551.31,64.89,843.04,826.22
2024-06-14 11:00:00+02:00,2.21,66.57,183.88,11.0,1.4,1.1,586.94,65.08,964.45,822.35
2024-06-14 12:00:00+02:00,2.22,61.86,178.82,11.06,1.4,1.11,755.55,63.38,974.71,809.56
2024-06-14 13:00:00+02:00,2.4,57.58,180.38,11.0,1.4,1.1,875.9,65.12,945.37,746.73
2024-06-14 14:00:00+02:00,2.46,57.26,172.9,11.11,1.41,1.11,931.66,63.8,934.19,704.9
2024-06-14 15:00:00+02:00,2.46,58.59,171.99,11.1,1.4,1.11,1029.42,65.8,834.79,669.24
2024-06-14 16:00:00+02:00,2.45,57.76,178.43,11.08,1.4,1.11,947.42,64.55,795.62,700.9
2024-06-14 17:00:00+02:00,2.59,65.7,219.2,11.72,1.4,1.17,547.83,66.62,745.0,561.94
2024-06-14 18:00:00+02:00,3.41,127.61,329.64,15.78,1.4,1.58,307.51,65.41,779.81,498.06
2024-06-14 19:00:00+02:00,3.02,109.67,248.42,13.82,1.4,1.38,182.56,64.5,806.15,549.12
2024-06-14 20:00:00+02:00,2.93,104.77,245.24,13.39,1.4,1.34,65.22,64.21,799.6,600.57
2024-06-14 21:00:00+02:00,2.83,97.03,252.2,12.91,1.4,1.29,13.56,63.4,760.41,661.97
2024-06-14 22:00:00+02:00,3.39,155.71,323.3,15.76,1.41,1.58,0.18,65.25,910.87,737.54
2024-06-14 23:00:00+02:00,2.79,81.68,254.6,12.7,1.41,1.27,0.0,64.46,985.24,737.76
2024-06-15 00:00:00+02:00,2.57,67.41,172.72,11.56,1.4,1.16,0.0,65.14,977.09,721.98
2024-06-15 01:00:00+02:00,2.57,67.43,60.32,11.58,1.4,1.16,0.0,65.07,953.71,841.33
2024-06-15 02:00:00+02:00,2.5,65.69,58.5,11.23,1.41,1.12,0.0,65.08,880.4,958.02
2024-06-15 03:00:00+02:00,2.58,66.22,60.45,11.62,1.41,1.16,0.0,65.56,920.76,1081.66
2024-06-15 04:00:00+02:00,2.58,60.59,60.3,11.59,1.41,1.16,1.5,64.56,848.91,1183.88
2024-06-15 05:00:00+02:00,2.52,55.94,59.02,11.33,1.41,1.13,46.38,65.39,1009.8,1203.41
2024-06-15 06:00:00+02:00,2.5,55.45,58.43,11.22,1.41,1.12,173.21,63.1,1168.37,1334.49
2024-06-15 07:00:00+02:00,15.56,50.32,50.58,9.68,1.42,0.97,309.09,61.8,1225.99,1538.17
2024-06-15 08:00:00+02:00,16.16,49.9,48.81,9.33,1.42,0.93,301.37,61.29,883.25,1810.77
2024-06-15 09:00:00+02:00,16.15,50.13,48.22,9.22,1.42,0.92,290.84,68.9,817.87,1808.13
2024-06-15 10:00:00+02:00,16.19,57.99,48.25,9.23,1.42,0.92,171.27,72.98,834.06,1846.97
2024-06-15 11:00:00+02:00,16.2,59.99,49.21,9.41,1.42,0.94,161.52,61.98,780.98,1657.29
2024-06-15 12:00:00+02:00,16.2,59.99,49.28,9.45,1.42,0.95,201.74,61.68,782.47,1583.4
2024-06-15 13:00:00+02:00,16.21,60.81,49.34,9.45,1.42,0.95,306.75,62.4,709.4,1374.47
2024-06-15 14:00:00+02:00,16.2,61.09,49.31,9.43,1.42,0.94,366.17,74.49,521.81,1374.47
2024-06-15 15:00:00+02:00,16.19,60.49,49.22,9.42,1.42,0.94,600.66,77.56,438.95,1496.82
2024-06-15 16:00:00+02:00,16.2,51.39,48.81,9.34,1.42,0.93,563.24,77.51,419.54,1587.46
2024-06-15 17:00:00+02:00,16.16,50.16,47.76,9.13,1.51,0.91,511.11,63.38,454.3,1593.89
2024-06-15 18:00:00+02:00,16.25,52.77,50.44,9.66,1.51,0.97,556.2,66.0,1126.04,1977.75
2024-06-15 19:00:00+02:00,14.71,62.14,51.42,9.86,1.51,0.99,344.09,66.11,1240.58,1882.15
2024-06-15 20:00:00+02:00,16.36,64.08,53.41,10.24,1.5,1.02,128.71,67.25,1281.41,1627.05
2024-06-15 21:00:00+02:00,16.28,64.23,51.27,9.82,1.51,0.98,33.88,66.43,1169.98,1327.67
2024-06-15 22:00:00+02:00,12.74,64.63,53.18,10.19,1.51,1.02,0.91,66.93,1252.74,1089.73
2024-06-15 23:00:00+02:00,16.39,63.68,54.5,10.45,1.51,1.04,0.0,67.41,1351.08,1024.44
2024-06-16 00:00:00+02:00,16.27,57.08,50.68,9.7,1.51,0.97,0.0,63.16,1304.02,1055.71
2024-06-16 01:00:00+02:00,16.28,53.4,51.27,9.81,1.51,0.98,0.0,62.19,1289.65,996.59
2024-06-16 02:00:00+02:00,16.24,52.39,50.0,9.56,1.51,0.96,0.0,62.91,1156.37,1087.52
2024-06-16 03:00:00+02:00,16.17,50.57,48.42,9.25,1.51,0.93,0.0,63.74,1128.72,1155.73
2024-06-16 04:00:00+02:00,16.15,49.83,47.61,9.1,1.51,0.91,2.3,63.92,1238.65,1115.14
2024-06-16 05:00:00+02:00,16.08,53.93,46.25,8.83,1.51,0.88,54.24,64.1,1216.41,1052.94
2024-06-16 06:00:00+02:00,16.1,49.63,46.7,8.92,1.5,0.89,175.12,64.07,1049.2,1003.86
2024-06-16 07:00:00+02:00,16.09,51.85,46.72,8.92,1.51,0.89,368.87,65.4,1028.7,980.72
2024-06-16 08:00:00+02:00,16.17,51.46,49.01,9.37,1.52,0.94,522.75,64.98,707.64,939.23
2024-06-16 09:00:00+02:00,16.16,51.3,48.56,9.28,1.52,0.93,593.52,65.02,490.4,963.61
2024-06-16 10:00:00+02:00,16.21,50.94,49.32,9.43,1.52,0.94,784.49,64.67,520.99,996.78
2024-06-16 11:00:00+02:00,16.18,56.24,49.01,9.37,1.52,0.94,841.67,75.79,518.32,1045.0
2024-06-16 12:00:00+02:00,16.13,55.36,47.54,9.09,1.52,0.91,853.3,71.53,552.83,1089.71
2024-06-16 13:00:00+02:00,16.13,55.41,47.35,9.05,1.52,0.91,918.58,66.01,512.33,1031.17
2024-06-16 14:00:00+02:00,16.14,51.54,47.75,9.14,1.52,0.91,955.25,65.97,416.36,867.26
2024-06-16 15:00:00+02:00,16.2,61.76,49.04,9.4,1.52,0.94,922.87,65.05,86.27,756.2
2024-06-16 16:00:00+02:00,16.13,52.32,47.23,9.09,1.52,0.91,721.76,55.63,67.81,638.94
2024-06-16 17:00:00+02:00,16.09,51.66,46.01,8.88,1.52,0.89,626.14,55.49,360.15,669.92
2024-06-16 18:00:00+02:00,16.24,57.07,49.46,9.54,1.51,0.95,412.65,57.02,324.17,641.64
2024-06-16 19:00:00+02:00,3.76,102.53,118.01,14.33,1.49,1.43,189.29,58.76,521.98,422.96
2024-06-16 20:00:00+02:00,2.66,76.59,133.61,12.05,1.41,1.2,65.22,57.99,520.53,437.72
2024-06-16 21:00:00+02:00,3.64,134.61,110.52,23.94,1.41,1.69,13.38,59.8,674.98,402.65
2024-06-16 22:00:00+02:00,3.01,91.73,216.9,13.82,1.41,1.38,0.42,58.21,694.57,336.24
2024-06-16 23:00:00+02:00,3.85,143.92,92.67,29.15,1.41,1.8,0.0,60.42,745.44,370.67
2024-06-17 00:00:00+02:00,4.17,182.2,151.88,34.83,1.41,1.96,0.0,60.09,794.67,440.61
2024-06-17 01:00:00+02:00,3.9,168.88,248.81,22.23,1.41,1.82,0.0,60.13,664.12,522.97
2024-06-17 02:00:00+02:00,5.31,67.22,173.99,11.17,1.41,1.12,0.0,56.6,712.68,564.64
2024-06-17 03:00:00+02:00,16.21,55.92,164.71,9.58,1.41,0.96,0.0,56.54,596.11,559.17
2024-06-17 04:00:00+02:00,9.96,57.61,170.52,10.18,1.41,1.02,1.84,57.3,458.45,475.74
2024-06-17 05:00:00+02:00,2.42,62.53,172.14,10.92,1.41,1.09,55.0,57.37,354.33,386.96
2024-06-17 06:00:00+02:00,2.57,72.55,178.75,11.55,1.41,1.15,208.79,56.73,366.6,287.61
2024-06-17 07:00:00+02:00,2.57,81.8,173.5,11.6,1.39,1.16,519.06,56.59,341.97,217.78
2024-06-17 08:00:00+02:00,2.56,83.2,290.41,11.49,1.4,1.15,881.98,57.3,355.41,289.61
2024-06-17 09:00:00+02:00,2.48,77.02,298.28,11.06,1.4,1.11,1208.99,57.65,309.89,311.83
2024-06-17 10:00:00+02:00,2.25,64.11,284.44,11.09,1.4,1.11,1469.14,58.6,352.39,293.58
2024-06-17 11:00:00+02:00,2.17,61.33,189.12,10.79,1.4,1.08,1503.89,58.16,402.46,344.36
2024-06-17 12:00:00+02:00,2.11,58.15,85.05,10.51,1.4,1.05,1309.13,58.75,463.63,453.65
2024-06-17 13:00:00+02:00,2.1,55.51,54.17,10.44,1.41,1.04,1347.56,59.08,484.39,591.51
2024-06-17 14:00:00+02:00,11.78,50.68,48.91,9.44,1.4,0.94,1296.41,53.16,600.83,750.1
2024-06-17 15:00:00+02:00,14.62,48.6,47.26,9.11,1.46,0.91,1401.63,52.64,567.13,890.43
2024-06-17 16:00:00+02:00,13.09,50.78,86.13,9.56,1.5,0.96,1375.95,51.98,511.66,816.24
2024-06-17 17:00:00+02:00,2.25,59.41,160.14,11.2,1.5,1.12,1161.46,57.47,508.09,807.68
2024-06-17 18:00:00+02:00,2.63,90.69,302.07,13.08,1.51,1.31,834.66,58.97,403.04,582.03
2024-06-17 19:00:00+02:00,2.88,122.06,391.41,14.37,1.51,1.44,426.95,57.26,362.55,424.2
2024-06-17 20:00:00+02:00,3.21,134.92,369.38,16.02,1.51,1.6,170.15,57.19,455.5,308.05
2024-06-17 21:00:00+02:00,3.23,135.72,349.41,16.09,1.51,1.61,44.93,58.17,461.82,276.8
2024-06-17 22:00:00+02:00,2.9,106.45,361.04,14.45,1.45,1.45,1.37,57.61,473.12,309.87
2024-06-17 23:00:00+02:00,2.84,85.82,255.31,13.24,1.42,1.32,0.0,55.88,511.06,475.84
2024-06-18 00:00:00+02:00,7.33,61.0,329.56,11.51,1.41,1.15,0.0,57.13,496.64,634.92
2024-06-18 01:00:00+02:00,25.12,58.49,327.81,11.32,1.41,1.13,0.0,57.74,521.42,734.35
2024-06-18 02:00:00+02:00,32.58,58.61,317.73,11.44,1.41,1.14,0.0,57.55,542.24,717.23
2024-06-18 03:00:00+02:00,31.2,57.62,187.3,11.59,1.41,1.16,0.0,56.22,655.37,708.94
2024-06-18 04:00:00+02:00,39.92,54.3,173.99,10.44,1.41,1.04,2.46,57.5,638.04,781.88
2024-06-18 05:00:00+02:00,39.42,56.11,176.45,10.35,1.41,1.03,55.93,56.74,651.96,812.19
2024-06-18 06:00:00+02:00,31.94,70.01,322.2,11.11,1.41,1.11,184.5,56.16,594.15,776.12
2024-06-18 07:00:00+02:00,31.76,83.16,294.1,11.2,1.41,1.12,443.29,54.43,531.29,909.35
2024-06-18 08:00:00+02:00,31.31,85.66,339.55,11.21,1.41,1.12,752.95,53.03,469.87,1048.83
2024-06-18 09:00:00+02:00,31.87,67.95,230.74,11.33,1.41,1.13,1001.36,53.88,434.98,1166.39
2024-06-18 10:00:00+02:00,37.5,49.95,162.07,10.11,1.41,1.01,1171.08,73.16,376.58,1182.76
2024-06-18 11:00:00+02:00,20.52,50.97,143.31,10.01,1.41,1.0,1428.17,56.79,349.6,1161.73
2024-06-18 12:00:00+02:00,18.03,50.92,149.2,10.39,1.4,1.04,1485.31,50.05,288.94,1095.11
2024-06-18 13:00:00+02:00,7.3,57.45,242.73,11.53,1.41,1.15,1460.62,52.0,302.59,1048.73
2024-06-18 14:00:00+02:00,7.58,52.7,233.46,11.24,1.41,1.12,1528.21,57.17,366.23,1060.39
2024-06-18 15:00:00+02:00,9.87,52.91,177.42,11.4,1.41,1.14,1473.63,58.59,380.09,1077.83
2024-06-18 16:00:00+02:00,27.53,55.77,290.06,11.42,1.41,1.14,1290.95,59.47,311.03,1131.16
2024-06-18 17:00:00+02:00,31.04,64.41,405.59,11.44,1.41,1.14,950.65,60.16,235.71,1119.32
2024-06-18 18:00:00+02:00,30.18,90.25,303.82,12.09,1.4,1.21,700.95,57.56,287.4,1046.42
2024-06-18 19:00:00+02:00,30.7,117.0,334.7,14.49,1.41,1.45,410.28,57.27,345.72,872.66
2024-06-18 20:00:00+02:00,31.91,124.03,344.81,14.92,1.41,1.49,177.27,56.8,301.29,697.39
2024-06-18 21:00:00+02:00,33.42,113.9,330.75,13.58,1.41,1.36,57.37,57.54,278.27,523.44
2024-06-18 22:00:00+02:00,26.7,88.74,271.77,11.37,1.41,1.14,2.48,57.06,310.7,449.7
2024-06-18 23:00:00+02:00,35.52,67.69,171.44,10.94,1.41,1.09,0.05,57.48,378.13,562.13
2024-06-19 00:00:00+02:00,44.64,59.58,171.35,10.19,1.41,1.02,0.0,57.34,433.87,642.99
2024-06-19 01:00:00+02:00,44.83,59.33,181.0,10.16,1.41,1.02,0.0,58.57,469.18,674.5
2024-06-19 02:00:00+02:00,38.29,59.28,239.99,10.51,1.41,1.05,0.0,58.03,427.89,643.96
2024-06-19 03:00:00+02:00,31.17,68.28,335.11,12.25,1.41,1.23,0.0,59.43,475.92,611.61
2024-06-19 04:00:00+02:00,41.35,59.03,212.34,10.42,1.41,1.04,2.07,57.64,591.1,647.86
2024-06-19 05:00:00+02:00,31.42,64.05,192.42,11.49,1.4,1.15,51.99,55.15,725.09,768.96
2024-06-19 06:00:00+02:00,30.59,71.26,319.12,10.95,1.41,1.09,199.39,56.64,793.19,740.24
2024-06-19 07:00:00+02:00,31.53,152.78,368.42,17.05,1.41,1.71,442.36,58.79,779.47,986.2
2024-06-19 08:00:00+02:00,14.94,74.83,270.2,11.44,1.41,1.14,661.76,56.76,751.54,1364.3
2024-06-19 09:00:00+02:00,13.69,68.46,245.84,10.56,1.41,1.06,989.63,57.35,830.03,1515.35
2024-06-19 10:00:00+02:00,16.5,58.38,188.93,9.2,1.41,0.92,1199.91,56.28,762.15,1653.08
2024-06-19 11:00:00+02:00,16.13,51.59,161.48,9.13,1.41,0.91,1302.32,56.37,738.53,1780.48
2024-06-19 12:00:00+02:00,16.09,48.9,171.15,8.91,1.4,0.89,1335.3,56.76,708.68,1932.49
2024-06-19 13:00:00+02:00,16.09,47.71,165.56,8.93,1.4,0.89,1372.5,57.3,751.09,2206.2
2024-06-19 14:00:00+02:00,16.22,48.19,167.59,9.59,1.4,0.96,1298.12,57.11,906.84,2254.95
2024-06-19 15:00:00+02:00,16.21,48.11,166.16,9.44,1.4,0.94,1240.41,57.58,947.45,2295.99
2024-06-19 16:00:00+02:00,16.11,48.31,164.18,8.99,1.4,0.9,1085.59,59.08,1024.01,2390.9
2024-06-19 17:00:00+02:00,16.14,47.25,166.04,9.18,1.4,0.92,918.23,57.44,1070.33,2454.25
2024-06-19 18:00:00+02:00,16.17,49.76,167.71,9.37,1.4,0.94,715.19,57.49,1138.56,2466.24
2024-06-19 19:00:00+02:00,2.96,55.24,174.0,10.59,1.4,1.06,419.71,59.47,1142.85,2428.58
2024-06-19 20:00:00+02:00,2.48,56.52,177.5,11.17,1.39,1.12,188.18,59.01,1153.25,2253.38
2024-06-19 21:00:00+02:00,2.47,59.12,200.72,11.22,1.39,1.12,49.96,60.39,1052.71,1846.32
2024-06-19 22:00:00+02:00,2.62,72.41,342.76,11.99,1.4,1.2,1.95,61.04,941.8,1570.88
2024-06-19 23:00:00+02:00,2.7,80.07,262.18,12.38,1.4,1.24,0.0,60.32,915.84,1562.45
2024-06-20 00:00:00+02:00,2.57,60.81,274.31,11.71,1.4,1.17,0.0,60.3,817.23,1517.66
2024-06-20 01:00:00+02:00,2.62,67.57,215.95,11.96,1.4,1.2,0.0,62.56,749.42,1422.42
2024-06-20 02:00:00+02:00,12.89,63.69,209.78,10.99,1.41,1.1,0.0,60.74,663.88,1293.96
2024-06-20 03:00:00+02:00,2.64,66.89,267.85,12.12,1.41,1.21,0.0,60.1,643.82,1164.26
2024-06-20 04:00:00+02:00,15.69,63.04,176.8,10.54,1.41,1.05,2.36,59.47,583.32,1094.15
2024-06-20 05:00:00+02:00,10.07,66.57,242.64,10.87,1.4,1.09,57.56,59.83,559.93,1008.69
2024-06-20 06:00:00+02:00,3.12,121.98,397.15,14.47,1.4,1.45,201.26,57.46,580.33,767.1
2024-06-20 07:00:00+02:00,3.12,135.99,346.78,14.48,1.41,1.45,545.96,55.21,575.9,775.34
2024-06-20 08:00:00+02:00,2.5,83.63,342.91,11.28,1.41,1.13,952.33,52.67,483.81,892.29
2024-06-20 09:00:00+02:00,2.4,75.6,193.82,10.91,1.41,1.09,1402.97,54.44,420.61,874.01
2024-06-20 10:00:00+02:00,2.4,63.92,182.76,10.88,1.4,1.09,1771.76,56.83,370.0,835.35
2024-06-20 11:00:00+02:00,8.71,62.03,171.15,10.78,1.4,1.08,1929.26,50.7,262.24,817.01
2024-06-20 12:00:00+02:00,16.33,55.59,266.69,10.13,1.4,1.01,1917.43,50.26,269.79,761.57
2024-06-20 13:00:00+02:00,3.39,65.79,374.58,12.76,1.4,1.28,1851.4,50.71,263.74,718.61
2024-06-20 14:00:00+02:00,2.88,67.03,413.85,13.48,1.39,1.32,1856.8,49.77,237.9,733.65
2024-06-20 15:00:00+02:00,3.79,150.23,437.56,32.65,1.43,1.78,1841.76,58.38,194.52,768.7
2024-06-20 16:00:00+02:00,3.31,102.52,359.33,15.42,1.59,1.54,1614.81,57.76,202.47,811.59
