,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Solar,Waste,Wind Offshore,Wind Onshore
2025-12-08 01:45:00+01:00,221.81,77.28,135.36,23.85,0.0,41.17,690.73,434.27
2025-12-08 02:00:00+01:00,223.12,77.3,135.5,23.86,0.0,39.87,905.56,447.38
2025-12-08 02:15:00+01:00,220.18,76.67,134.27,23.66,0.0,40.17,962.26,449.46
2025-12-08 02:30:00+01:00,222.31,69.67,123.07,21.47,0.0,39.06,967.45,444.16
2025-12-08 02:45:00+01:00,221.03,60.62,108.11,18.64,0.0,38.22,966.87,449.94
2025-12-08 03:00:00+01:00,217.77,57.1,102.51,17.54,0.0,38.05,967.67,459.16
2025-12-08 03:15:00+01:00,222.19,57.38,103.29,17.63,0.0,37.78,963.54,464.52
2025-12-08 03:30:00+01:00,220.93,57.32,102.5,17.61,0.0,37.76,962.01,470.08
2025-12-08 03:45:00+01:00,220.49,57.92,102.63,17.81,0.0,37.53,954.51,471.52
2025-12-08 04:00:00+01:00,221.83,58.74,104.06,18.06,0.0,37.46,936.79,475.39
2025-12-08 04:15:00+01:00,219.94,58.81,104.06,18.08,0.0,37.22,960.2,473.42
2025-12-08 04:30:00+01:00,218.48,58.34,110.94,17.93,0.0,37.26,967.42,464.22
2025-12-08 04:45:00+01:00,219.22,58.69,125.59,18.04,0.0,38.11,965.99,464.96
2025-12-08 05:00:00+01:00,222.26,57.98,147.25,17.82,0.0,38.6,962.48,454.03
2025-12-08 05:15:00+01:00,222.0,59.6,156.35,18.32,0.0,38.94,949.67,449.18
2025-12-08 05:30:00+01:00,222.19,68.08,172.77,20.97,0.0,39.72,906.57,451.48
2025-12-08 05:45:00+01:00,224.41,77.34,191.25,23.87,0.0,40.54,961.45,463.07
2025-12-08 06:00:00+01:00,227.2,85.72,212.56,26.49,0.0,41.78,912.62,445.69
2025-12-08 06:15:00+01:00,226.58,88.71,216.65,27.42,0.0,42.58,951.54,459.49
2025-12-08 06:30:00+01:00,229.94,88.07,215.97,27.22,0.0,42.05,960.67,453.17
2025-12-08 06:45:00+01:00,226.07,88.67,217.09,27.41,0.0,42.4,961.8,454.33
2025-12-08 07:00:00+01:00,227.33,89.1,205.85,27.55,0.0,42.02,960.64,470.07
2025-12-08 07:15:00+01:00,227.48,89.82,192.68,27.78,0.0,43.57,961.43,465.83
2025-12-08 07:30:00+01:00,227.29,89.94,187.97,27.81,0.0,48.98,965.83,454.88
2025-12-08 07:45:00+01:00,226.29,89.76,171.0,27.75,0.0,50.06,961.14,463.76
2025-12-08 08:00:00+01:00,227.09,88.88,169.45,27.48,0.0,49.52,948.4,481.34
2025-12-08 08:15:00+01:00,226.12,88.94,169.56,27.5,0.04,49.82,953.09,492.17
2025-12-08 08:30:00+01:00,227.54,89.3,170.23,27.61,2.54,50.24,959.76,491.05
2025-12-08 08:45:00+01:00,227.7,90.13,171.52,27.87,8.39,50.3,963.71,494.33
2025-12-08 09:00:00+01:00,231.53,91.6,173.79,28.33,18.56,50.05,951.13,496.99
2025-12-08 09:15:00+01:00,226.8,94.18,177.93,29.14,31.26,51.33,946.96,500.77
2025-12-08 09:30:00+01:00,227.08,95.06,179.35,29.41,46.24,51.31,945.16,505.82
2025-12-08 09:45:00+01:00,224.77,93.94,177.53,29.06,57.26,50.72,939.27,504.18
2025-12-08 10:00:00+01:00,226.44,93.57,177.15,30.47,50.2,49.98,931.19,498.97
2025-12-08 10:15:00+01:00,225.96,97.84,189.87,35.03,53.5,51.91,902.28,486.2
2025-12-08 10:30:00+01:00,226.43,104.54,209.28,39.8,90.93,52.01,902.97,479.25
2025-12-08 10:45:00+01:00,228.26,102.96,213.81,40.88,107.41,51.85,920.67,477.29
2025-12-08 11:00:00+01:00,224.98,97.84,203.95,39.29,117.41,51.06,913.91,486.3
2025-12-08 11:15:00+01:00,226.81,98.97,205.34,39.64,118.29,51.52,906.39,492.54
2025-12-08 11:30:00+01:00,226.19,96.31,200.76,38.81,116.03,50.93,922.58,495.24
2025-12-08 11:45:00+01:00,225.01,96.48,201.25,38.86,139.19,50.54,917.44,487.06
2025-12-08 12:00:00+01:00,224.87,100.48,207.87,40.11,146.33,52.34,928.51,484.74
2025-12-08 12:15:00+01:00,224.83,100.21,207.5,40.02,146.54,52.02,909.61,472.84
2025-12-08 12:30:00+01:00,225.56,95.26,199.49,38.48,114.97,51.58,889.45,463.86
2025-12-08 12:45:00+01:00,224.63,91.52,188.73,37.3,101.99,50.23,919.69,467.66
2025-12-08 13:00:00+01:00,223.3,89.12,181.41,36.54,96.32,50.98,926.67,461.78
2025-12-08 13:15:00+01:00,227.0,90.32,183.59,36.86,95.66,50.42,934.29,450.2
2025-12-08 13:30:00+01:00,228.64,90.34,183.3,36.87,69.66,51.29,942.43,449.92
2025-12-08 13:45:00+01:00,229.32,91.7,185.96,37.29,61.61,51.83,927.48,459.12
2025-12-08 14:00:00+01:00,226.64,91.59,187.88,37.25,44.85,51.75,933.27,448.79
2025-12-08 14:15:00+01:00,229.3,91.3,187.69,37.16,30.92,51.89,923.19,451.83
2025-12-08 14:30:00+01:00,230.55,92.54,189.43,37.55,17.84,52.59,936.09,453.97
2025-12-08 14:45:00+01:00,227.82,92.72,190.66,37.66,11.89,51.52,941.97,427.91
2025-12-08 15:00:00+01:00,230.38,90.75,192.8,37.07,6.96,51.77,944.73,425.11
2025-12-08 15:15:00+01:00,227.73,89.92,191.69,36.81,2.91,52.24,926.56,424.5
2025-12-08 15:30:00+01:00,228.26,90.06,193.17,36.86,0.61,51.82,925.3,420.24
2025-12-08 15:45:00+01:00,230.47,90.23,192.63,36.91,0.0,51.51,906.7,409.58
2025-12-08 16:00:00+01:00,231.27,89.5,191.0,36.68,0.0,51.35,890.01,405.8
2025-12-08 16:15:00+01:00,228.89,87.81,184.4,36.15,0.0,51.37,889.05,398.02
2025-12-08 16:30:00+01:00,229.88,84.11,170.24,35.0,0.0,50.86,929.99,404.94
2025-12-08 16:45:00+01:00,228.73,84.09,170.83,34.99,0.0,50.13,961.4,407.84
2025-12-08 17:00:00+01:00,227.73,83.61,170.12,34.76,0.0,49.31,947.7,396.58
2025-12-08 17:15:00+01:00,229.28,83.52,169.42,34.74,0.0,51.06,943.59,399.08
2025-12-08 17:30:00+01:00,228.71,83.45,170.14,34.71,0.0,50.82,952.91,419.5
2025-12-08 17:45:00+01:00,229.46,83.82,170.58,34.91,0.0,51.25,946.4,422.86
2025-12-08 18:00:00+01:00,229.91,84.04,171.19,34.99,0.0,50.69,962.13,426.25
2025-12-08 18:15:00+01:00,231.02,84.88,173.06,35.25,0.0,51.46,969.5,409.6
2025-12-08 18:30:00+01:00,226.83,84.55,172.54,35.14,0.0,51.04,964.4,407.22
2025-12-08 18:45:00+01:00,227.69,84.89,176.91,35.25,0.0,51.26,958.48,398.04
2025-12-08 19:00:00+01:00,227.9,85.21,174.89,35.36,0.0,51.2,962.93,390.16
2025-12-08 19:15:00+01:00,227.69,89.85,188.49,36.8,0.0,50.68,960.32,395.59
2025-12-08 19:30:00+01:00,227.33,90.54,191.6,37.01,0.0,51.51,950.28,390.69
2025-12-08 19:45:00+01:00,227.05,91.45,190.23,37.28,0.0,52.0,929.82,382.88
2025-12-08 20:00:00+01:00,228.66,91.36,190.64,37.26,0.0,52.55,934.25,388.32
2025-12-08 20:15:00+01:00,229.56,91.09,191.69,37.17,0.0,51.65,936.15,384.15
2025-12-08 20:30:00+01:00,227.87,91.29,192.67,37.23,0.0,51.87,926.37,385.73
2025-12-08 20:45:00+01:00,230.33,89.18,189.14,36.57,0.0,52.06,907.33,375.39
2025-12-08 21:00:00+01:00,228.59,86.76,184.97,34.28,0.0,50.54,900.95,372.11
2025-12-08 21:15:00+01:00,227.85,85.53,183.11,29.01,0.0,50.97,886.43,374.64
2025-12-08 21:30:00+01:00,223.97,86.36,184.25,26.68,0.0,51.61,858.5,368.19
2025-12-08 21:45:00+01:00,224.25,86.51,184.64,26.73,0.0,51.37,853.82,365.74
2025-12-08 22:00:00+01:00,203.53,88.28,187.61,27.28,0.0,51.47,845.13,359.35
2025-12-08 22:15:00+01:00,203.26,91.06,192.15,28.15,0.0,51.12,854.38,367.61
2025-12-08 22:30:00+01:00,205.59,89.96,189.86,27.81,0.0,50.96,846.52,370.83
2025-12-08 22:45:00+01:00,186.98,88.53,188.5,27.36,0.0,51.23,840.53,354.44
2025-12-08 23:00:00+01:00,190.13,86.67,186.09,26.78,0.0,50.68,791.5,326.06
2025-12-08 23:15:00+01:00,186.41,83.39,180.88,25.75,0.0,49.74,781.4,312.33
2025-12-08 23:30:00+01:00,211.75,84.05,181.72,25.96,0.0,49.41,744.61,306.27
2025-12-08 23:45:00+01:00,219.33,87.59,184.06,27.07,0.0,50.28,703.39,302.43
2025-12-09 00:00:00+01:00,216.78,89.22,172.75,27.58,0.0,50.58,680.87,306.71
2025-12-09 00:15:00+01:00,241.27,88.03,167.38,27.21,0.0,50.43,628.56,304.87
2025-12-09 00:30:00+01:00,216.31,87.28,183.04,26.97,0.0,49.93,609.65,305.19
2025-12-09 00:45:00+01:00,210.3,87.62,173.54,27.08,0.0,50.42,637.8,308.29
2025-12-09 01:00:00+01:00,186.57,87.34,167.64,26.99,0.0,51.2,604.69,301.26
2025-12-09 01:15:00+01:00,166.58,87.25,167.71,26.96,0.0,51.07,564.36,282.36
2025-12-09 01:30:00+01:00,166.4,87.19,166.14,26.95,0.0,50.55,556.51,262.74
2025-12-09 01:45:00+01:00,165.67,87.47,166.51,27.03,0.0,50.9,530.27,251.9
2025-12-09 02:00:00+01:00,164.55,87.94,167.31,27.18,0.0,51.05,528.25,249.14
2025-12-09 02:15:00+01:00,164.91,87.99,168.07,27.2,0.0,50.94,524.22,250.56
2025-12-09 02:30:00+01:00,165.53,87.0,167.42,26.89,0.0,49.95,489.7,253.57
2025-12-09 02:45:00+01:00,165.62,88.45,169.36,27.34,0.0,50.68,440.2,236.57
2025-12-09 03:00:00+01:00,171.31,87.61,167.93,27.08,0.0,51.26,405.09,246.36
2025-12-09 03:15:00+01:00,181.11,87.68,168.11,27.1,0.0,51.44,398.4,229.41
2025-12-09 03:30:00+01:00,181.53,88.38,169.74,27.32,0.0,51.04,418.22,177.67
2025-12-09 03:45:00+01:00,180.95,88.46,169.69,27.35,0.0,50.64,342.15,169.16
2025-12-09 04:00:00+01:00,204.21,88.17,175.14,27.25,0.0,50.86,396.33,169.82
2025-12-09 04:15:00+01:00,213.84,87.56,188.15,27.06,0.0,50.15,384.61,178.66
2025-12-09 04:30:00+01:00,198.84,87.9,182.17,27.17,0.0,50.37,403.5,170.75
2025-12-09 04:45:00+01:00,200.13,87.51,180.6,27.05,0.0,50.13,439.7,169.48
2025-12-09 05:00:00+01:00,226.16,88.9,182.98,27.48,0.0,49.72,440.3,180.57
2025-12-09 05:15:00+01:00,231.86,90.86,185.6,28.09,0.0,50.93,430.21,184.6
2025-12-09 05:30:00+01:00,226.87,91.14,185.89,28.18,0.0,51.11,434.93,164.64
2025-12-09 05:45:00+01:00,231.87,90.36,184.75,27.93,0.0,51.02,468.26,165.42
2025-12-09 06:00:00+01:00,231.68,89.08,183.01,27.53,0.0,50.41,533.41,171.19
2025-12-09 06:15:00+01:00,229.79,87.87,180.97,27.16,0.0,50.45,500.62,176.49
2025-12-09 06:30:00+01:00,230.09,88.69,182.41,27.41,0.0,50.67,481.52,175.21
2025-12-09 06:45:00+01:00,229.04,89.07,183.15,27.53,0.0,50.91,452.1,158.45
2025-12-09 07:00:00+01:00,227.71,89.81,184.32,27.76,0.0,50.86,436.11,157.05
2025-12-09 07:15:00+01:00,228.31,88.67,183.99,27.44,0.0,50.98,459.39,153.34
2025-12-09 07:30:00+01:00,224.91,95.48,191.32,29.42,0.0,51.39,507.49,135.72
2025-12-09 07:45:00+01:00,227.56,99.76,197.25,32.75,0.0,51.91,482.98,134.08
2025-12-09 08:00:00+01:00,230.42,93.52,190.95,34.87,0.0,51.79,440.21,146.31
2025-12-09 08:15:00+01:00,228.45,88.29,183.54,36.81,0.0,50.98,389.3,144.14
2025-12-09 08:30:00+01:00,230.07,87.54,182.38,36.42,0.45,50.4,362.04,136.03
2025-12-09 08:45:00+01:00,229.6,87.37,181.75,36.36,3.01,51.13,334.71,124.41
2025-12-09 09:00:00+01:00,228.16,88.6,183.5,36.74,7.07,51.35,308.24,113.89
2025-12-09 09:15:00+01:00,231.13,88.59,184.05,36.74,9.86,51.74,293.03,119.4
2025-12-09 09:30:00+01:00,227.8,89.35,184.49,36.98,12.03,52.27,279.53,133.8
2025-12-09 09:45:00+01:00,229.79,89.69,189.91,37.09,16.48,51.81,250.58,135.92
2025-12-09 10:00:00+01:00,228.31,90.85,194.5,37.45,21.28,52.05,240.26,127.48
2025-12-09 10:15:00+01:00,229.15,90.82,194.52,37.44,28.29,51.4,227.36,123.17
2025-12-09 10:30:00+01:00,227.75,90.68,194.24,37.4,33.04,52.04,225.85,121.01
2025-12-09 10:45:00+01:00,231.32,91.29,195.32,37.58,36.55,52.18,237.07,116.14
2025-12-09 11:00:00+01:00,228.88,90.76,194.33,37.42,38.91,51.6,263.47,118.84
2025-12-09 11:15:00+01:00,229.02,93.1,197.95,38.15,40.34,51.86,265.74,139.86
2025-12-09 11:30:00+01:00,230.75,92.75,197.64,38.04,42.82,52.36,255.84,121.79
2025-12-09 11:45:00+01:00,229.47,92.15,196.17,37.86,46.02,51.65,264.97,122.42
2025-12-09 12:00:00+01:00,228.47,90.48,192.67,37.33,45.54,51.52,279.28,106.07
2025-12-09 12:15:00+01:00,227.74,90.96,193.89,37.45,44.34,51.6,277.13,92.77
2025-12-09 12:30:00+01:00,227.58,93.44,191.16,38.26,46.57,52.01,265.44,91.98
2025-12-09 12:45:00+01:00,228.23,95.1,193.61,38.78,46.25,51.76,246.46,96.78
2025-12-09 13:00:00+01:00,227.07,96.42,195.69,39.19,51.31,52.01,224.78,98.43
2025-12-09 13:15:00+01:00,226.98,94.23,192.22,38.5,47.82,51.34,233.42,95.58
2025-12-09 13:30:00+01:00,227.54,94.19,191.85,38.49,44.34,51.84,253.7,105.88
2025-12-09 13:45:00+01:00,228.14,92.89,189.56,38.09,39.12,52.15,282.49,126.68
2025-12-09 14:00:00+01:00,230.15,91.78,188.09,37.74,31.67,51.42,300.95,133.68
2025-12-09 14:15:00+01:00,229.58,87.93,181.75,36.54,24.39,52.76,330.4,138.0
2025-12-09 14:30:00+01:00,227.74,84.94,176.85,35.6,16.8,55.17,317.39,127.42
2025-12-09 14:45:00+01:00,226.19,85.29,179.97,35.71,9.78,55.18,299.75,100.56
2025-12-09 15:00:00+01:00,230.01,82.54,182.35,34.85,4.79,53.51,313.57,101.36
2025-12-09 15:15:00+01:00,229.72,84.23,185.66,35.38,1.37,55.49,356.6,100.26
2025-12-09 15:30:00+01:00,230.57,86.53,185.66,35.4,0.03,54.59,386.12,90.57
2025-12-09 15:45:00+01:00,228.29,88.35,180.92,34.49,0.0,53.56,416.79,85.15
2025-12-09 16:00:00+01:00,227.53,108.83,181.16,34.7,0.0,51.93,441.79,81.0
2025-12-09 16:15:00+01:00,228.76,109.61,181.98,34.83,0.0,52.46,437.53,88.03
2025-12-09 16:30:00+01:00,227.94,109.44,181.76,34.75,0.0,51.59,422.97,94.31
2025-12-09 16:45:00+01:00,227.2,113.01,181.31,34.71,0.0,53.88,408.22,102.26
2025-12-09 17:00:00+01:00,230.62,117.03,181.24,34.65,0.0,54.66,380.33,107.55
2025-12-09 17:15:00+01:00,229.53,117.27,180.42,34.53,0.0,54.81,368.65,115.14
2025-12-09 17:30:00+01:00,228.91,117.13,180.66,34.5,0.0,54.25,381.74,136.58
2025-12-09 17:45:00+01:00,225.83,116.23,179.03,34.22,0.0,54.53,390.11,155.21
2025-12-09 18:00:00+01:00,228.42,117.49,182.21,34.61,0.0,55.88,473.19,165.56
2025-12-09 18:15:00+01:00,229.01,117.22,185.05,34.45,0.0,55.34,463.34,169.44
2025-12-09 18:30:00+01:00,227.54,116.2,184.28,34.05,0.0,54.74,471.1,183.05
2025-12-09 18:45:00+01:00,227.95,116.75,184.68,34.22,0.0,54.47,486.41,191.4
2025-12-09 19:00:00+01:00,228.4,116.78,184.65,34.23,0.0,54.51,498.64,196.11
2025-12-09 19:15:00+01:00,228.61,115.8,182.42,33.92,0.0,54.59,469.71,191.77
2025-12-09 19:30:00+01:00,228.14,115.03,181.06,33.68,0.0,54.59,509.29,193.34
2025-12-09 19:45:00+01:00,228.57,116.22,182.38,34.05,0.0,54.38,533.73,218.99
2025-12-09 20:00:00+01:00,229.29,92.29,185.47,34.55,0.0,54.76,518.95,245.58
2025-12-09 20:15:00+01:00,229.1,83.18,185.89,34.72,0.0,54.5,550.36,274.58
2025-12-09 20:30:00+01:00,228.01,83.79,186.4,34.91,0.0,54.89,632.11,287.29
2025-12-09 20:45:00+01:00,228.88,82.82,184.75,34.6,0.0,54.67,693.79,300.73
2025-12-09 21:00:00+01:00,226.27,83.03,185.48,33.08,0.0,54.48,721.93,308.13
2025-12-09 21:15:00+01:00,226.27,82.02,183.87,27.86,0.0,54.28,774.92,314.57
2025-12-09 21:30:00+01:00,226.4,80.83,181.65,24.97,0.0,54.04,838.44,304.14
2025-12-09 21:45:00+01:00,226.16,81.05,181.95,25.04,0.0,53.68,881.09,308.26
2025-12-09 22:00:00+01:00,226.81,81.4,182.4,25.15,0.0,53.4,913.41,328.12
2025-12-09 22:15:00+01:00,229.72,82.66,184.58,25.54,0.0,53.9,941.15,340.82
2025-12-09 22:30:00+01:00,227.74,82.55,183.99,25.51,0.0,54.4,940.34,343.38
2025-12-09 22:45:00+01:00,226.64,83.51,185.82,25.81,0.0,54.92,948.16,333.69
2025-12-09 23:00:00+01:00,228.36,82.96,185.05,25.64,0.0,54.79,952.49,333.28
2025-12-09 23:15:00+01:00,226.99,83.13,185.58,25.69,0.0,54.45,946.58,345.28
2025-12-09 23:30:00+01:00,228.56,84.13,187.44,26.0,0.0,54.48,945.62,341.86
2025-12-09 23:45:00+01:00,227.56,83.39,186.52,25.77,0.0,54.9,952.11,329.69
2025-12-10 00:00:00+01:00,225.15,80.52,181.79,24.88,0.0,54.36,951.97,326.57
2025-12-10 00:15:00+01:00,226.37,78.13,177.89,24.13,0.0,54.04,948.43,329.37
2025-12-10 00:30:00+01:00,225.77,77.77,177.26,24.01,0.0,54.18,945.94,330.44
2025-12-10 00:45:00+01:00,207.22,78.47,178.41,24.23,0.0,53.81,931.45,341.36
2025-12-10 01:00:00+01:00,212.65,77.99,177.41,24.08,0.0,53.68,913.28,351.65
2025-12-10 01:15:00+01:00,167.77,78.13,177.66,24.12,0.0,53.87,910.6,351.46
2025-12-10 01:30:00+01:00,136.96,77.79,177.39,24.02,0.0,53.58,886.45,343.41
2025-12-10 01:45:00+01:00,136.73,77.47,176.86,23.92,0.0,53.7,883.95,331.2
2025-12-10 02:00:00+01:00,128.67,76.72,176.49,23.68,0.0,53.64,926.12,327.4
2025-12-10 02:15:00+01:00,119.65,76.94,176.1,23.75,0.0,53.91,941.03,336.66
2025-12-10 02:30:00+01:00,117.88,77.16,176.65,23.82,0.0,53.88,926.25,348.35
2025-12-10 02:45:00+01:00,114.62,78.01,174.56,24.09,0.0,54.01,922.33,347.04
2025-12-10 03:00:00+01:00,107.55,78.1,164.79,24.12,0.0,53.84,898.14,346.11
2025-12-10 03:15:00+01:00,93.08,77.84,164.3,24.04,0.0,54.11,898.63,343.8
2025-12-10 03:30:00+01:00,92.14,77.44,165.27,23.91,0.0,54.11,890.84,339.27
2025-12-10 03:45:00+01:00,92.22,77.78,164.82,24.02,0.0,54.07,870.94,338.46
2025-12-10 04:00:00+01:00,88.61,79.93,168.89,24.69,0.0,54.1,876.23,336.93
2025-12-10 04:15:00+01:00,80.03,82.11,172.48,25.37,0.0,54.62,859.06,330.2
2025-12-10 04:30:00+01:00,80.53,81.95,172.14,25.32,0.0,54.21,832.48,325.86
2025-12-10 04:45:00+01:00,82.2,82.62,173.62,25.53,0.0,53.9,814.1,325.74
2025-12-10 05:00:00+01:00,110.76,82.32,172.6,25.43,0.0,54.03,790.45,330.11
2025-12-10 05:15:00+01:00,120.7,81.37,171.22,25.13,0.0,53.76,781.34,332.93
2025-12-10 05:30:00+01:00,121.58,81.94,170.94,25.31,0.0,54.01,792.52,332.69
2025-12-10 05:45:00+01:00,163.0,81.98,175.89,25.33,0.0,54.72,811.89,333.43
2025-12-10 06:00:00+01:00,202.19,81.11,181.97,25.05,0.0,54.31,815.69,326.97
2025-12-10 06:15:00+01:00,206.61,80.79,181.9,24.95,0.0,53.32,829.47,326.51
2025-12-10 06:30:00+01:00,206.99,80.67,182.31,24.92,0.0,54.07,840.94,328.79
2025-12-10 06:45:00+01:00,207.63,80.15,181.5,24.76,0.0,54.04,830.56,325.12
2025-12-10 07:00:00+01:00,222.42,79.43,179.6,24.54,0.0,54.14,808.24,322.76
2025-12-10 07:15:00+01:00,227.38,79.32,179.17,24.5,0.0,53.72,799.61,318.09
2025-12-10 07:30:00+01:00,227.4,80.6,181.08,25.47,0.0,54.22,797.05,308.87
2025-12-10 07:45:00+01:00,225.61,79.27,179.46,28.22,0.0,53.01,784.59,314.34
2025-12-10 08:00:00+01:00,225.38,79.53,179.72,30.75,0.0,54.33,757.25,315.41
2025-12-10 08:15:00+01:00,229.03,80.36,181.04,33.94,0.33,54.28,739.86,320.63
2025-12-10 08:30:00+01:00,231.37,81.22,182.52,35.16,4.52,53.73,739.41,307.59
2025-12-10 08:45:00+01:00,228.93,81.78,183.55,35.6,13.53,53.54,717.97,307.86
2025-12-10 09:00:00+01:00,227.62,81.86,183.61,35.42,15.83,53.49,702.85,318.87
2025-12-10 09:15:00+01:00,228.35,81.79,183.32,35.3,19.36,53.89,718.54,319.09
2025-12-10 09:30:00+01:00,229.37,82.64,184.55,35.58,23.91,53.88,712.96,313.65
2025-12-10 09:45:00+01:00,229.57,84.14,186.8,36.05,34.27,54.17,711.59,310.88
2025-12-10 10:00:00+01:00,227.49,83.4,184.6,35.84,41.12,53.74,728.34,308.48
2025-12-10 10:15:00+01:00,227.87,82.81,184.66,35.67,43.47,53.48,696.88,307.21
2025-12-10 10:30:00+01:00,230.21,82.95,183.82,35.7,46.88,53.22,680.89,299.18
2025-12-10 10:45:00+01:00,224.65,83.62,180.26,35.9,53.45,53.76,687.51,305.13
2025-12-10 11:00:00+01:00,225.05,83.85,181.28,35.8,62.66,53.99,705.95,296.53
2025-12-10 11:15:00+01:00,224.21,85.56,184.48,36.4,68.8,54.32,743.07,303.56
2025-12-10 11:30:00+01:00,227.06,84.73,182.87,36.23,73.14,53.68,762.59,301.87
2025-12-10 11:45:00+01:00,227.0,86.1,185.5,36.67,74.46,54.13,758.03,300.63
2025-12-10 12:00:00+01:00,224.69,85.07,184.09,36.34,70.65,54.26,767.85,294.02
2025-12-10 12:15:00+01:00,223.84,85.49,184.65,36.49,69.8,54.47,777.73,295.34
2025-12-10 12:30:00+01:00,224.65,85.91,186.12,36.63,73.58,54.34,771.04,292.5
2025-12-10 12:45:00+01:00,226.25,86.28,179.69,36.78,74.08,54.84,744.16,293.89
2025-12-10 13:00:00+01:00,225.26,85.61,172.39,36.55,70.51,55.0,741.43,291.04
2025-12-10 13:15:00+01:00,224.99,85.48,167.33,36.47,57.4,54.08,714.85,287.68
2025-12-10 13:30:00+01:00,224.72,84.29,163.3,36.11,48.56,53.96,726.42,286.19
2025-12-10 13:45:00+01:00,226.27,84.85,165.14,36.28,46.68,55.11,728.02,291.94
2025-12-10 14:00:00+01:00,229.15,83.81,166.07,35.76,46.26,54.44,706.73,295.26
2025-12-10 14:15:00+01:00,228.47,85.54,163.5,36.15,42.64,53.91,746.64,295.39
2025-12-10 14:30:00+01:00,224.97,85.86,165.25,36.52,34.13,55.26,743.18,294.59
2025-12-10 14:45:00+01:00,227.87,84.68,163.46,36.15,23.12,53.76,741.51,296.78
2025-12-10 15:00:00+01:00,228.99,83.72,161.85,35.87,11.66,52.77,744.87,306.43
2025-12-10 15:15:00+01:00,227.41,82.44,159.73,35.49,3.55,54.92,764.28,312.58
2025-12-10 15:30:00+01:00,227.12,81.24,158.13,35.15,0.51,54.68,806.21,332.5
2025-12-10 15:45:00+01:00,230.38,83.16,161.1,35.72,0.0,54.4,830.11,347.56
2025-12-10 16:00:00+01:00,228.72,87.82,168.92,37.18,0.0,54.26,834.9,354.53
2025-12-10 16:15:00+01:00,228.13,95.7,181.89,39.65,0.0,55.4,821.01,355.44
2025-12-10 16:30:00+01:00,228.26,100.45,189.47,41.12,0.0,56.26,850.9,348.48
2025-12-10 16:45:00+01:00,227.49,100.19,188.99,41.05,0.0,56.74,857.28,349.77
2025-12-10 17:00:00+01:00,228.84,101.71,192.24,41.51,0.0,57.25,863.64,356.23
2025-12-10 17:15:00+01:00,228.4,94.09,196.95,39.14,0.0,55.31,901.4,361.82
2025-12-10 17:30:00+01:00,228.03,90.32,194.41,37.99,0.0,52.73,921.98,375.57
2025-12-10 17:45:00+01:00,228.85,84.02,184.16,36.02,0.0,49.14,923.29,387.79
2025-12-10 18:00:00+01:00,226.81,81.18,179.73,35.13,0.0,48.26,909.25,382.27
2025-12-10 18:15:00+01:00,225.87,80.9,179.25,35.03,0.0,46.13,915.11,382.43
2025-12-10 18:30:00+01:00,225.54,80.7,178.92,34.97,0.0,50.73,931.68,387.93
2025-12-10 18:45:00+01:00,203.25,80.65,178.8,34.94,0.0,47.64,941.15,390.92
2025-12-10 19:00:00+01:00,207.92,80.93,178.93,35.02,0.0,48.57,935.03,395.13
2025-12-10 19:15:00+01:00,222.81,81.07,179.16,35.08,0.0,49.31,927.39,408.82
2025-12-10 19:30:00+01:00,208.67,80.4,178.46,34.91,0.0,48.9,932.16,416.69
2025-12-10 19:45:00+01:00,227.08,80.24,177.53,34.84,0.0,49.88,918.14,409.86
2025-12-10 20:00:00+01:00,215.1,79.88,176.84,34.73,0.0,49.56,919.6,407.07
2025-12-10 20:15:00+01:00,201.41,80.76,178.45,35.04,0.0,50.06,918.38,421.11
2025-12-10 20:30:00+01:00,201.25,80.34,177.44,34.88,0.0,50.27,913.2,436.45
2025-12-10 20:45:00+01:00,202.61,81.38,179.11,35.18,0.0,49.65,923.23,436.62
2025-12-10 21:00:00+01:00,194.78,81.02,178.35,33.73,0.0,50.18,925.42,433.85
2025-12-10 21:15:00+01:00,191.34,82.17,180.03,29.52,0.0,50.59,939.24,429.61
2025-12-10 21:30:00+01:00,189.37,81.64,179.29,25.23,0.0,51.39,944.12,432.2
2025-12-10 21:45:00+01:00,185.26,82.07,178.77,25.39,0.0,52.6,923.89,442.59
2025-12-10 22:00:00+01:00,164.6,82.51,162.21,25.55,0.0,50.48,942.9,439.22
2025-12-10 22:15:00+01:00,155.97,82.47,160.0,25.52,0.0,50.31,936.67,446.88
2025-12-10 22:30:00+01:00,153.88,81.99,158.63,25.38,0.0,51.42,912.6,455.65
2025-12-10 22:45:00+01:00,147.47,81.35,160.6,25.19,0.0,50.19,946.04,463.65
2025-12-10 23:00:00+01:00,142.11,81.96,176.71,25.38,0.0,50.62,924.17,465.97
2025-12-10 23:15:00+01:00,111.6,81.65,186.35,25.25,0.0,51.6,923.69,461.75
2025-12-10 23:30:00+01:00,107.78,81.53,185.94,25.19,0.0,52.93,936.69,462.56
2025-12-10 23:45:00+01:00,107.07,81.78,188.0,25.27,0.0,53.03,931.05,460.4
2025-12-11 00:00:00+01:00,110.53,80.19,182.28,24.77,0.0,52.59,932.04,467.82
2025-12-11 00:15:00+01:00,109.86,78.85,167.7,24.36,0.0,53.19,913.02,475.29
2025-12-11 00:30:00+01:00,105.86,78.37,164.07,24.21,0.0,53.28,907.85,484.72
