,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Wind Onshore
2025-04-20 17:00:00+02:00,101.28,2403.1,588.53,2570.93,1514.67,11.19
2025-04-20 18:00:00+02:00,401.9,2384.5,860.68,2568.48,832.06,12.83
2025-04-20 19:00:00+02:00,1241.1,2363.9,1282.83,2568.73,283.11,7.85
2025-04-20 20:00:00+02:00,2786.8,2341.6,1358.65,2568.73,16.6,5.95
2025-04-20 21:00:00+02:00,2634.93,2317.7,1327.78,2572.38,2.5,7.88
2025-04-20 22:00:00+02:00,1899.28,2292.4,888.2,2576.23,1.95,4.81
2025-04-20 23:00:00+02:00,2081.05,2265.9,963.58,2578.48,1.46,2.41
2025-04-21 00:00:00+02:00,777.63,2238.6,1071.0,2580.7,1.19,1.44
2025-04-21 01:00:00+02:00,570.88,2210.6,773.28,2583.03,0.9,3.2
2025-04-21 02:00:00+02:00,395.68,2182.1,574.73,2582.63,0.73,5.1
2025-04-21 03:00:00+02:00,350.93,2153.3,577.53,2582.35,0.62,8.16
2025-04-21 04:00:00+02:00,488.9,2124.6,581.55,2583.88,0.51,13.0
2025-04-21 05:00:00+02:00,626.43,2096.0,529.95,2582.58,0.51,16.73
2025-04-21 06:00:00+02:00,652.8,2067.9,613.48,2580.95,10.95,21.49
2025-04-21 07:00:00+02:00,447.03,2040.4,546.63,2582.3,227.3,33.44
2025-04-21 08:00:00+02:00,274.85,2013.8,455.68,2579.55,710.49,51.48
2025-04-21 09:00:00+02:00,140.68,1988.4,389.68,2577.48,1263.14,49.56
2025-04-21 10:00:00+02:00,83.48,1964.1,440.33,2574.08,1596.79,45.33
2025-04-21 11:00:00+02:00,68.5,1941.5,379.08,2573.4,1826.57,40.66
2025-04-21 12:00:00+02:00,85.7,1920.6,348.98,2570.33,2244.47,36.59
2025-04-21 13:00:00+02:00,67.95,1901.7,369.2,2571.28,2462.3,35.55
2025-04-21 14:00:00+02:00,86.03,1884.6,384.03,2565.28,2304.38,32.78
2025-04-21 15:00:00+02:00,78.7,1869.4,400.68,2564.08,2087.52,29.37
2025-04-21 16:00:00+02:00,141.18,1855.8,488.35,2565.23,1570.72,27.94
2025-04-21 17:00:00+02:00,469.5,1843.8,528.13,2566.18,1060.5,43.16
2025-04-21 18:00:00+02:00,891.2,1833.3,862.45,2566.38,527.61,35.66
2025-04-21 19:00:00+02:00,2060.68,1824.1,1094.58,2566.58,178.43,29.11
2025-04-21 20:00:00+02:00,2562.2,1816.3,1928.73,2568.5,11.82,16.51
2025-04-21 21:00:00+02:00,2225.3,1809.7,1595.7,2570.23,2.45,16.58
2025-04-21 22:00:00+02:00,1479.5,1804.1,987.05,2571.43,1.88,19.84
2025-04-21 23:00:00+02:00,544.3,1799.6,836.2,2573.53,1.37,24.6
2025-04-22 00:00:00+02:00,217.0,1795.9,568.18,2575.15,1.08,19.72
2025-04-22 01:00:00+02:00,141.45,1793.0,508.18,2575.85,0.91,11.03
2025-04-22 02:00:00+02:00,149.23,1790.7,389.6,2576.9,0.74,6.83
2025-04-22 03:00:00+02:00,146.23,1789.0,360.95,2579.9,0.56,4.16
2025-04-22 04:00:00+02:00,144.85,1787.8,373.73,2581.45,0.51,0.9
2025-04-22 05:00:00+02:00,333.65,1787.0,590.1,2580.0,0.67,0.6
2025-04-22 06:00:00+02:00,2084.08,1786.5,1254.88,2578.45,18.65,0.55
2025-04-22 07:00:00+02:00,1681.68,1786.0,1883.6,2578.48,279.15,0.47
2025-04-22 08:00:00+02:00,1776.05,1785.7,1944.05,2575.03,871.83,0.85
2025-04-22 09:00:00+02:00,328.48,1785.4,883.0,2572.15,1663.78,0.7
2025-04-22 10:00:00+02:00,146.73,1784.9,514.23,2568.4,2409.29,0.52
2025-04-22 11:00:00+02:00,145.55,1784.1,797.03,2561.38,2858.88,0.53
2025-04-22 12:00:00+02:00,234.73,1783.1,584.58,2565.18,3105.92,1.62
2025-04-22 13:00:00+02:00,151.08,1781.7,539.03,2559.7,3124.3,3.64
2025-04-22 14:00:00+02:00,97.7,1779.8,565.88,2558.7,2940.93,4.85
2025-04-22 15:00:00+02:00,40.85,1777.8,613.03,2555.95,2541.14,6.65
2025-04-22 16:00:00+02:00,58.88,1775.5,768.58,2557.55,1952.06,8.05
2025-04-22 17:00:00+02:00,422.3,1773.3,1069.13,2556.08,1326.57,8.4
2025-04-22 18:00:00+02:00,1308.58,1771.2,1602.65,2552.18,714.93,8.3
2025-04-22 19:00:00+02:00,2001.48,1769.0,2094.2,2552.35,247.31,7.85
2025-04-22 20:00:00+02:00,2093.95,1767.3,2283.15,2555.05,16.94,5.46
2025-04-22 21:00:00+02:00,1588.5,1765.8,2191.48,2557.78,2.5,3.86
2025-04-22 22:00:00+02:00,910.98,1764.7,1356.83,2562.6,2.0,3.44
2025-04-22 23:00:00+02:00,511.68,1764.1,805.05,2566.05,1.46,1.79
2025-04-23 00:00:00+02:00,360.25,1764.2,667.88,2569.03,1.19,1.32
2025-04-23 01:00:00+02:00,332.95,1765.1,491.53,2570.28,0.92,0.2
2025-04-23 02:00:00+02:00,344.88,1766.7,431.65,2570.25,0.8,0.0
2025-04-23 03:00:00+02:00,325.35,1769.3,494.5,2574.5,0.6,0.22
2025-04-23 04:00:00+02:00,402.48,1772.8,496.4,2576.4,0.61,1.25
2025-04-23 05:00:00+02:00,805.13,1777.5,772.45,2577.03,0.71,4.3
2025-04-23 06:00:00+02:00,1444.68,1783.3,2041.03,2575.1,21.74,5.32
2025-04-23 07:00:00+02:00,1200.68,1790.5,2078.18,2575.15,292.54,7.68
2025-04-23 08:00:00+02:00,748.43,1799.1,1213.83,2573.23,891.26,3.56
2025-04-23 09:00:00+02:00,252.45,1809.2,678.78,2570.28,1660.31,1.39
2025-04-23 10:00:00+02:00,141.2,1820.8,570.23,2572.05,2316.09,1.78
2025-04-23 11:00:00+02:00,157.58,1834.2,586.43,2567.58,2746.58,3.4
2025-04-23 12:00:00+02:00,129.45,1849.3,408.83,2559.05,2814.43,7.02
2025-04-23 13:00:00+02:00,174.05,1866.3,563.43,2550.33,2540.94,11.54
2025-04-23 14:00:00+02:00,131.0,1884.8,622.65,2547.2,2103.83,15.01
2025-04-23 15:00:00+02:00,144.08,1905.0,867.08,2547.13,1364.41,17.94
2025-04-23 16:00:00+02:00,343.45,1926.2,965.03,2550.25,678.06,26.09
2025-04-23 17:00:00+02:00,1087.48,1948.6,1380.08,2555.55,278.74,44.22
2025-04-23 18:00:00+02:00,1714.73,1971.7,1720.1,2601.53,106.71,40.48
2025-04-23 19:00:00+02:00,1839.3,1995.5,2098.13,2635.73,55.89,41.06
2025-04-23 20:00:00+02:00,1473.2,2019.7,1767.0,2695.15,8.99,38.87
2025-04-23 21:00:00+02:00,1181.7,2044.0,1434.73,2758.95,1.69,35.24
2025-04-23 22:00:00+02:00,453.95,2068.3,982.3,2823.28,1.19,27.01
2025-04-23 23:00:00+02:00,331.18,2092.4,648.13,2873.45,0.87,17.89
2025-04-24 00:00:00+02:00,263.33,2115.9,950.85,2885.4,0.66,13.07
2025-04-24 01:00:00+02:00,269.73,2138.9,851.5,2886.05,0.46,13.43
2025-04-24 02:00:00+02:00,258.45,2160.9,886.4,2888.5,0.36,12.5
2025-04-24 03:00:00+02:00,409.18,2182.0,868.2,2888.6,0.29,13.42
2025-04-24 04:00:00+02:00,402.85,2201.6,954.63,2888.28,0.24,12.07
2025-04-24 05:00:00+02:00,444.53,2219.7,1311.88,2887.05,0.29,16.33
2025-04-24 06:00:00+02:00,811.55,2236.2,1314.98,2885.75,13.58,17.18
2025-04-24 07:00:00+02:00,1956.05,2250.7,1613.3,2884.15,153.47,13.27
2025-04-24 08:00:00+02:00,1786.4,2263.1,1451.5,2884.03,449.73,8.7
2025-04-24 09:00:00+02:00,1366.0,2273.1,1563.75,2886.68,842.39,5.58
2025-04-24 10:00:00+02:00,1263.78,2280.5,1597.45,2885.15,1272.51,7.28
2025-04-24 11:00:00+02:00,1106.9,2285.1,1344.73,2883.08,1524.84,9.42
2025-04-24 12:00:00+02:00,318.18,2286.8,1075.43,2884.38,1545.12,15.51
2025-04-24 13:00:00+02:00,530.08,2285.4,1469.38,2879.85,1607.58,14.49
2025-04-24 14:00:00+02:00,451.08,2280.9,1374.5,2885.63,1478.28,16.59
2025-04-24 15:00:00+02:00,404.35,2273.5,1420.65,2884.5,1169.04,15.04
2025-04-24 16:00:00+02:00,544.3,2263.6,1551.2,2883.13,879.63,16.05
2025-04-24 17:00:00+02:00,830.45,2251.1,1204.78,2881.98,584.46,21.87
2025-04-24 18:00:00+02:00,1256.0,2236.4,1428.05,2882.5,294.94,19.67
2025-04-24 19:00:00+02:00,2237.58,2219.7,1734.13,2883.68,99.43,19.55
2025-04-24 20:00:00+02:00,2353.3,2201.1,1829.95,2883.33,7.34,20.65
2025-04-24 21:00:00+02:00,1611.3,2180.7,1347.6,2885.1,1.74,21.56
2025-04-24 22:00:00+02:00,969.88,2158.9,896.78,2887.48,1.29,27.92
2025-04-24 23:00:00+02:00,909.33,2135.7,681.58,2887.85,0.92,22.32
2025-04-25 00:00:00+02:00,1077.18,2111.3,508.4,2887.93,0.69,21.22
2025-04-25 01:00:00+02:00,804.95,2086.0,458.48,2886.85,0.54,19.81
2025-04-25 02:00:00+02:00,540.83,2060.1,479.58,2886.33,0.42,20.03
2025-04-25 03:00:00+02:00,420.65,2033.6,534.08,2887.28,0.29,24.37
2025-04-25 04:00:00+02:00,459.23,2006.7,593.98,2887.18,0.26,21.53
2025-04-25 05:00:00+02:00,1289.65,1979.6,916.53,2884.95,0.39,21.61
2025-04-25 06:00:00+02:00,1950.1,1952.5,1483.45,2881.8,5.3,20.32
2025-04-25 07:00:00+02:00,2668.93,1925.6,1878.13,2879.58,91.92,17.52
2025-04-25 08:00:00+02:00,2293.35,1899.2,1800.95,2875.93,306.85,16.73
2025-04-25 09:00:00+02:00,2016.7,1873.3,1755.08,2877.78,558.33,15.99
2025-04-25 10:00:00+02:00,1320.05,1848.2,1305.55,2876.78,824.27,17.57
2025-04-25 11:00:00+02:00,1151.03,1824.0,1182.5,2876.78,1016.76,14.88
2025-04-25 12:00:00+02:00,501.68,1801.0,992.93,2877.4,1370.83,13.85
2025-04-25 13:00:00+02:00,266.53,1779.2,1205.0,2877.33,1680.2,13.6
