,Fossil Brown coal/Lignite,Fossil Gas,Fossil Oil,Hydro Pumped Storage,Hydro Water Reservoir,Solar,Wind Onshore
2022-08-03 19:00:00+03:00,1256.0,3470.0,0.0,247.0,809.0,315.0,1829.0
2022-08-03 20:00:00+03:00,1256.0,3533.0,0.0,351.0,934.0,26.0,1690.0
2022-08-03 21:00:00+03:00,1265.0,3585.0,0.0,444.0,1008.0,0.0,1697.0
2022-08-03 22:00:00+03:00,1277.0,3435.0,0.0,401.0,939.0,0.0,1702.0
2022-08-03 23:00:00+03:00,1276.0,3423.0,0.0,140.0,716.0,0.0,1741.0
2022-08-04 00:00:00+03:00,1270.0,3503.0,0.0,88.0,433.0,0.0,1784.0
2022-08-04 01:00:00+03:00,1231.0,3218.0,0.0,0.0,407.0,0.0,1907.0
2022-08-04 02:00:00+03:00,1202.0,2734.0,0.0,0.0,325.0,0.0,2048.0
2022-08-04 03:00:00+03:00,1211.0,2421.0,0.0,0.0,149.0,0.0,2122.0
2022-08-04 04:00:00+03:00,1219.0,2097.0,0.0,0.0,148.0,0.0,2188.0
2022-08-04 05:00:00+03:00,1208.0,2088.0,0.0,0.0,222.0,0.0,2238.0
2022-08-04 06:00:00+03:00,1214.0,2300.0,0.0,0.0,263.0,10.0,2232.0
2022-08-04 07:00:00+03:00,1196.0,2281.0,0.0,1.0,484.0,225.0,2259.0
2022-08-04 08:00:00+03:00,1208.0,2587.0,0.0,85.0,443.0,897.0,2271.0
2022-08-04 09:00:00+03:00,1207.0,2192.0,0.0,142.0,434.0,1740.0,2368.0
2022-08-04 10:00:00+03:00,1144.0,1888.0,0.0,104.0,335.0,2423.0,2370.0
2022-08-04 11:00:00+03:00,1109.0,1894.0,0.0,0.0,190.0,2887.0,2314.0
2022-08-04 12:00:00+03:00,1170.0,2151.0,0.0,0.0,234.0,3107.0,2283.0
2022-08-04 13:00:00+03:00,1213.0,2296.0,0.0,0.0,238.0,3057.0,2233.0
2022-08-04 14:00:00+03:00,1213.0,2426.0,0.0,0.0,225.0,2907.0,2160.0
2022-08-04 15:00:00+03:00,1212.0,2560.0,0.0,0.0,225.0,2687.0,2140.0
2022-08-04 16:00:00+03:00,1213.0,2647.0,0.0,0.0,297.0,2372.0,2107.0
2022-08-04 17:00:00+03:00,1213.0,3115.0,0.0,1.0,579.0,1757.0,2094.0
2022-08-04 18:00:00+03:00,1236.0,3274.0,0.0,102.0,766.0,1012.0,2016.0
2022-08-04 19:00:00+03:00,1246.0,3562.0,0.0,319.0,832.0,311.0,1811.0
2022-08-04 20:00:00+03:00,1253.0,3611.0,0.0,416.0,951.0,25.0,1692.0
2022-08-04 21:00:00+03:00,1255.0,3721.0,0.0,441.0,970.0,0.0,1618.0
2022-08-04 22:00:00+03:00,1242.0,3640.0,0.0,402.0,916.0,0.0,1576.0
2022-08-04 23:00:00+03:00,1251.0,3440.0,0.0,249.0,820.0,0.0,1524.0
2022-08-05 00:00:00+03:00,1247.0,3493.0,0.0,113.0,467.0,0.0,1491.0
2022-08-05 01:00:00+03:00,1206.0,3620.0,0.0,0.0,400.0,0.0,1486.0
2022-08-05 02:00:00+03:00,1205.0,3221.0,0.0,0.0,329.0,0.0,1519.0
2022-08-05 03:00:00+03:00,1205.0,3015.0,0.0,0.0,154.0,0.0,1581.0
2022-08-05 04:00:00+03:00,1202.0,2897.0,0.0,0.0,150.0,0.0,1629.0
2022-08-05 05:00:00+03:00,1216.0,2842.0,0.0,0.0,223.0,0.0,1629.0
2022-08-05 06:00:00+03:00,1235.0,3040.0,0.0,0.0,256.0,6.0,1626.0
2022-08-05 07:00:00+03:00,1249.0,3182.0,0.0,1.0,452.0,192.0,1645.0
2022-08-05 08:00:00+03:00,1237.0,3294.0,0.0,86.0,429.0,778.0,1611.0
2022-08-05 09:00:00+03:00,1208.0,2976.0,0.0,82.0,454.0,1494.0,1706.0
2022-08-05 10:00:00+03:00,1212.0,2797.0,0.0,0.0,370.0,2083.0,1841.0
2022-08-05 11:00:00+03:00,1205.0,2465.0,0.0,0.0,340.0,2470.0,1938.0
2022-08-05 12:00:00+03:00,1189.0,2297.0,0.0,0.0,386.0,2633.0,2013.0
2022-08-05 13:00:00+03:00,1170.0,2449.0,0.0,0.0,449.0,2596.0,2013.0
2022-08-05 14:00:00+03:00,1200.0,2512.0,0.0,0.0,361.0,2493.0,1979.0
2022-08-05 15:00:00+03:00,1204.0,2756.0,0.0,0.0,261.0,2324.0,1950.0
2022-08-05 16:00:00+03:00,1203.0,3153.0,0.0,0.0,294.0,2011.0,1892.0
2022-08-05 17:00:00+03:00,1214.0,3387.0,0.0,0.0,659.0,1489.0,1854.0
2022-08-05 18:00:00+03:00,1248.0,3636.0,0.0,102.0,867.0,826.0,1744.0
2022-08-05 19:00:00+03:00,1250.0,3727.0,0.0,310.0,991.0,242.0,1606.0
2022-08-05 20:00:00+03:00,1218.0,3897.0,0.0,457.0,1083.0,17.0,1410.0
2022-08-05 21:00:00+03:00,1212.0,3947.0,0.0,466.0,1055.0,0.0,1335.0
2022-08-05 22:00:00+03:00,1215.0,3946.0,0.0,409.0,913.0,0.0,1215.0
2022-08-05 23:00:00+03:00,1227.0,3871.0,0.0,245.0,835.0,0.0,1168.0
2022-08-06 00:00:00+03:00,1201.0,3871.0,0.0,120.0,611.0,0.0,1203.0
2022-08-06 01:00:00+03:00,1217.0,3553.0,0.0,0.0,554.0,0.0,1264.0
2022-08-06 02:00:00+03:00,1253.0,2672.0,0.0,0.0,307.0,0.0,1350.0
2022-08-06 03:00:00+03:00,1250.0,2398.0,0.0,0.0,110.0,0.0,1415.0
2022-08-06 04:00:00+03:00,1216.0,2267.0,0.0,0.0,110.0,0.0,1475.0
2022-08-06 05:00:00+03:00,1176.0,2134.0,0.0,0.0,137.0,0.0,1600.0
2022-08-06 06:00:00+03:00,1144.0,2055.0,0.0,1.0,215.0,5.0,1699.0
2022-08-06 07:00:00+03:00,1198.0,1981.0,0.0,82.0,346.0,162.0,1752.0
2022-08-06 08:00:00+03:00,1188.0,2001.0,0.0,83.0,369.0,661.0,1844.0
2022-08-06 09:00:00+03:00,1167.0,1790.0,0.0,0.0,338.0,1299.0,1967.0
2022-08-06 10:00:00+03:00,1117.0,1558.0,0.0,0.0,298.0,1883.0,2076.0
2022-08-06 11:00:00+03:00,1037.0,1499.0,0.0,0.0,260.0,2294.0,2127.0
2022-08-06 12:00:00+03:00,1071.0,1795.0,0.0,0.0,248.0,2452.0,2126.0
2022-08-06 13:00:00+03:00,1200.0,1760.0,0.0,0.0,244.0,2407.0,2115.0
2022-08-06 14:00:00+03:00,1209.0,1802.0,0.0,0.0,229.0,2274.0,2051.0
2022-08-06 15:00:00+03:00,1213.0,2029.0,0.0,0.0,254.0,2057.0,1984.0
2022-08-06 16:00:00+03:00,1235.0,2368.0,0.0,0.0,356.0,1739.0,1984.0
2022-08-06 17:00:00+03:00,1251.0,2363.0,0.0,1.0,563.0,1251.0,1942.0
2022-08-06 18:00:00+03:00,1268.0,2812.0,0.0,148.0,799.0,661.0,1790.0
2022-08-06 19:00:00+03:00,1261.0,3138.0,0.0,296.0,861.0,196.0,1629.0
2022-08-06 20:00:00+03:00,1246.0,3328.0,0.0,357.0,943.0,14.0,1509.0
2022-08-06 21:00:00+03:00,1233.0,3499.0,0.0,413.0,923.0,0.0,1471.0
2022-08-06 22:00:00+03:00,1182.0,3384.0,0.0,380.0,858.0,0.0,1464.0
2022-08-06 23:00:00+03:00,1131.0,3238.0,0.0,135.0,871.0,0.0,1472.0
2022-08-07 00:00:00+03:00,1133.0,3099.0,0.0,84.0,413.0,0.0,1467.0
2022-08-07 01:00:00+03:00,1150.0,2386.0,0.0,1.0,372.0,0.0,1525.0
2022-08-07 02:00:00+03:00,1208.0,2004.0,0.0,0.0,308.0,0.0,1552.0
2022-08-07 03:00:00+03:00,1231.0,1795.0,0.0,0.0,144.0,0.0,1663.0
2022-08-07 04:00:00+03:00,1238.0,1621.0,0.0,0.0,113.0,0.0,1720.0
2022-08-07 05:00:00+03:00,1180.0,1558.0,0.0,0.0,138.0,0.0,1808.0
2022-08-07 06:00:00+03:00,1065.0,1455.0,0.0,1.0,218.0,9.0,1852.0
2022-08-07 07:00:00+03:00,1043.0,1373.0,0.0,82.0,375.0,221.0,1889.0
2022-08-07 08:00:00+03:00,1026.0,1065.0,0.0,148.0,438.0,854.0,1941.0
2022-08-07 09:00:00+03:00,955.0,872.0,0.0,1.0,380.0,1652.0,2057.0
2022-08-07 10:00:00+03:00,771.0,830.0,0.0,0.0,317.0,2331.0,2178.0
2022-08-07 11:00:00+03:00,685.0,863.0,0.0,0.0,274.0,2702.0,2232.0
2022-08-07 12:00:00+03:00,702.0,890.0,0.0,0.0,218.0,2730.0,2329.0
2022-08-07 13:00:00+03:00,680.0,832.0,0.0,0.0,219.0,2842.0,2396.0
2022-08-07 14:00:00+03:00,644.0,821.0,0.0,0.0,185.0,2614.0,2540.0
2022-08-07 15:00:00+03:00,613.0,791.0,0.0,0.0,258.0,2352.0,2527.0
2022-08-07 16:00:00+03:00,644.0,1093.0,0.0,0.0,370.0,1835.0,2479.0
2022-08-07 17:00:00+03:00,676.0,1302.0,0.0,0.0,511.0,1367.0,2506.0
2022-08-07 18:00:00+03:00,786.0,1576.0,0.0,80.0,614.0,751.0,2346.0
2022-08-07 19:00:00+03:00,873.0,1944.0,0.0,247.0,809.0,221.0,2133.0
2022-08-07 20:00:00+03:00,914.0,2431.0,0.0,440.0,986.0,12.0,1900.0
2022-08-07 21:00:00+03:00,938.0,2561.0,0.0,447.0,934.0,0.0,1999.0
2022-08-07 22:00:00+03:00,942.0,2432.0,0.0,358.0,745.0,0.0,2182.0
2022-08-07 23:00:00+03:00,941.0,2455.0,0.0,103.0,728.0,0.0,2281.0
2022-08-08 00:00:00+03:00,922.0,2282.0,0.0,99.0,425.0,0.0,2418.0
2022-08-08 01:00:00+03:00,948.0,2296.0,0.0,0.0,297.0,0.0,2570.0
2022-08-08 02:00:00+03:00,957.0,1959.0,0.0,0.0,286.0,0.0,2618.0
2022-08-08 03:00:00+03:00,957.0,1842.0,0.0,0.0,110.0,0.0,2640.0
2022-08-08 04:00:00+03:00,959.0,1609.0,0.0,0.0,110.0,0.0,2673.0
2022-08-08 05:00:00+03:00,963.0,1608.0,0.0,0.0,136.0,0.0,2647.0
2022-08-08 06:00:00+03:00,962.0,1697.0,0.0,0.0,236.0,8.0,2632.0
2022-08-08 07:00:00+03:00,950.0,1654.0,0.0,80.0,361.0,225.0,2670.0
2022-08-08 08:00:00+03:00,926.0,1831.0,0.0,82.0,346.0,943.0,2708.0
2022-08-08 09:00:00+03:00,918.0,1692.0,0.0,3.0,396.0,1825.0,2739.0
2022-08-08 10:00:00+03:00,882.0,1640.0,0.0,0.0,294.0,2533.0,2702.0
2022-08-08 11:00:00+03:00,845.0,1632.0,0.0,0.0,218.0,2960.0,2662.0
2022-08-08 12:00:00+03:00,771.0,1669.0,0.0,0.0,140.0,3184.0,2736.0
2022-08-08 13:00:00+03:00,724.0,1850.0,0.0,103.0,115.0,3213.0,2682.0
2022-08-08 14:00:00+03:00,785.0,2045.0,0.0,105.0,137.0,3042.0,2597.0
2022-08-08 15:00:00+03:00,909.0,2026.0,0.0,105.0,222.0,2805.0,2538.0
2022-08-08 16:00:00+03:00,922.0,2347.0,0.0,132.0,340.0,2393.0,2497.0
2022-08-08 17:00:00+03:00,919.0,2659.0,0.0,80.0,702.0,1765.0,2384.0
2022-08-08 18:00:00+03:00,922.0,2848.0,0.0,102.0,881.0,978.0,2278.0
2022-08-08 19:00:00+03:00,949.0,3087.0,0.0,214.0,954.0,295.0,2200.0
2022-08-08 20:00:00+03:00,986.0,3143.0,0.0,342.0,1123.0,18.0,2083.0
2022-08-08 21:00:00+03:00,972.0,3189.0,0.0,337.0,1174.0,0.0,2118.0
2022-08-08 22:00:00+03:00,950.0,3132.0,0.0,320.0,997.0,0.0,2120.0
2022-08-08 23:00:00+03:00,933.0,3011.0,0.0,195.0,940.0,0.0,2069.0
2022-08-09 00:00:00+03:00,934.0,2925.0,0.0,97.0,688.0,0.0,2098.0
2022-08-09 01:00:00+03:00,927.0,2732.0,0.0,0.0,328.0,0.0,2097.0
2022-08-09 02:00:00+03:00,916.0,2488.0,0.0,0.0,364.0,0.0,2150.0
2022-08-09 03:00:00+03:00,937.0,2328.0,0.0,0.0,162.0,0.0,2198.0
2022-08-09 04:00:00+03:00,956.0,2282.0,0.0,0.0,119.0,0.0,2176.0
2022-08-09 05:00:00+03:00,939.0,2208.0,0.0,0.0,137.0,6.0,2240.0
2022-08-09 06:00:00+03:00,919.0,2115.0,0.0,2.0,212.0,13.0,2306.0
2022-08-09 07:00:00+03:00,929.0,2337.0,0.0,177.0,493.0,226.0,2393.0
2022-08-09 08:00:00+03:00,923.0,2353.0,0.0,171.0,435.0,908.0,2389.0
2022-08-09 09:00:00+03:00,903.0,2483.0,0.0,2.0,533.0,1713.0,2410.0
2022-08-09 10:00:00+03:00,914.0,2211.0,0.0,0.0,355.0,2430.0,2403.0
2022-08-09 11:00:00+03:00,912.0,1878.0,0.0,0.0,257.0,2909.0,2403.0
2022-08-09 12:00:00+03:00,896.0,1652.0,0.0,0.0,214.0,3212.0,2451.0
2022-08-09 13:00:00+03:00,871.0,1746.0,0.0,0.0,227.0,3286.0,2414.0
2022-08-09 14:00:00+03:00,917.0,1926.0,0.0,0.0,201.0,3151.0,2349.0
2022-08-09 15:00:00+03:00,919.0,2003.0,0.0,0.0,233.0,2859.0,2307.0
2022-08-09 16:00:00+03:00,928.0,2365.0,0.0,0.0,357.0,2411.0,2295.0
2022-08-09 17:00:00+03:00,926.0,2582.0,0.0,42.0,743.0,1760.0,2197.0
2022-08-09 18:00:00+03:00,924.0,2824.0,0.0,145.0,882.0,1000.0,2142.0
2022-08-09 19:00:00+03:00,925.0,3003.0,0.0,282.0,940.0,265.0,2046.0
2022-08-09 20:00:00+03:00,957.0,3166.0,0.0,407.0,1016.0,19.0,1872.0
2022-08-09 21:00:00+03:00,983.0,3241.0,0.0,411.0,1062.0,4.0,1755.0
2022-08-09 22:00:00+03:00,984.0,3173.0,0.0,372.0,872.0,0.0,1740.0
2022-08-09 23:00:00+03:00,974.0,3111.0,0.0,136.0,821.0,0.0,1665.0
2022-08-10 00:00:00+03:00,959.0,2924.0,0.0,82.0,419.0,0.0,1673.0
2022-08-10 01:00:00+03:00,968.0,2498.0,0.0,0.0,251.0,0.0,1743.0
2022-08-10 02:00:00+03:00,965.0,2178.0,0.0,0.0,228.0,0.0,1772.0
2022-08-10 03:00:00+03:00,958.0,1871.0,0.0,0.0,148.0,0.0,1885.0
2022-08-10 04:00:00+03:00,946.0,1847.0,0.0,0.0,148.0,0.0,1950.0
2022-08-10 05:00:00+03:00,937.0,1696.0,0.0,0.0,175.0,0.0,2045.0
2022-08-10 06:00:00+03:00,930.0,1586.0,0.0,0.0,258.0,6.0,2133.0
2022-08-10 07:00:00+03:00,943.0,1957.0,0.0,80.0,397.0,192.0,2132.0
2022-08-10 08:00:00+03:00,940.0,2161.0,0.0,81.0,481.0,755.0,2179.0
2022-08-10 09:00:00+03:00,952.0,2182.0,0.0,0.0,425.0,1424.0,2208.0
2022-08-10 10:00:00+03:00,937.0,1805.0,0.0,0.0,283.0,2161.0,2304.0
2022-08-10 11:00:00+03:00,876.0,1573.0,0.0,0.0,252.0,2816.0,2330.0
2022-08-10 12:00:00+03:00,825.0,1664.0,0.0,0.0,213.0,3036.0,2294.0
2022-08-10 13:00:00+03:00,862.0,1901.0,0.0,0.0,255.0,2865.0,2259.0
2022-08-10 14:00:00+03:00,909.0,1934.0,0.0,0.0,211.0,2709.0,2208.0
2022-08-10 15:00:00+03:00,921.0,2009.0,0.0,0.0,235.0,2383.0,2173.0
2022-08-10 16:00:00+03:00,912.0,1985.0,0.0,0.0,413.0,2056.0,2198.0
2022-08-10 17:00:00+03:00,876.0,2067.0,0.0,2.0,736.0,1595.0,2247.0
2022-08-10 18:00:00+03:00,941.0,2556.0,0.0,126.0,847.0,849.0,2115.0
2022-08-10 19:00:00+03:00,961.0,2805.0,0.0,301.0,869.0,250.0,1973.0
2022-08-10 20:00:00+03:00,959.0,2854.0,0.0,412.0,942.0,11.0,1916.0
2022-08-10 21:00:00+03:00,956.0,2886.0,0.0,389.0,903.0,0.0,1946.0
2022-08-10 22:00:00+03:00,961.0,2814.0,0.0,269.0,862.0,0.0,1845.0
2022-08-10 23:00:00+03:00,959.0,2799.0,0.0,166.0,785.0,0.0,1783.0
2022-08-11 00:00:00+03:00,951.0,2751.0,0.0,42.0,495.0,0.0,1801.0
2022-08-11 01:00:00+03:00,925.0,2221.0,0.0,0.0,253.0,0.0,1831.0
2022-08-11 02:00:00+03:00,921.0,2018.0,0.0,0.0,167.0,0.0,1844.0
2022-08-11 03:00:00+03:00,921.0,1855.0,0.0,0.0,148.0,0.0,1859.0
2022-08-11 04:00:00+03:00,919.0,1676.0,0.0,0.0,148.0,0.0,1933.0
2022-08-11 05:00:00+03:00,890.0,1699.0,0.0,0.0,174.0,0.0,2012.0
2022-08-11 06:00:00+03:00,876.0,1938.0,0.0,0.0,255.0,5.0,2047.0
2022-08-11 07:00:00+03:00,792.0,2448.0,0.0,3.0,383.0,188.0,2025.0
2022-08-11 08:00:00+03:00,572.0,2707.0,0.0,177.0,538.0,780.0,1966.0
2022-08-11 09:00:00+03:00,459.0,2703.0,0.0,161.0,412.0,1623.0,1932.0
2022-08-11 10:00:00+03:00,462.0,2422.0,0.0,2.0,361.0,2386.0,1882.0
2022-08-11 11:00:00+03:00,600.0,2411.0,0.0,0.0,298.0,2873.0,1765.0
2022-08-11 12:00:00+03:00,672.0,2252.0,0.0,0.0,269.0,3116.0,1628.0
2022-08-11 13:00:00+03:00,712.0,2308.0,0.0,0.0,245.0,3119.0,1485.0
2022-08-11 14:00:00+03:00,746.0,2618.0,0.0,0.0,242.0,2864.0,1361.0
2022-08-11 15:00:00+03:00,786.0,2789.0,0.0,0.0,449.0,2392.0,1250.0
2022-08-11 16:00:00+03:00,776.0,3016.0,0.0,0.0,724.0,1867.0,1150.0
2022-08-11 17:00:00+03:00,768.0,3197.0,0.0,141.0,1002.0,1198.0,1043.0
2022-08-11 18:00:00+03:00,759.0,3532.0,0.0,209.0,1025.0,607.0,931.0
2022-08-11 19:00:00+03:00,755.0,3825.0,0.0,345.0,1003.0,192.0,799.0
2022-08-11 20:00:00+03:00,758.0,3971.0,0.0,429.0,1062.0,10.0,791.0
2022-08-11 21:00:00+03:00,758.0,3957.0,0.0,411.0,1177.0,0.0,772.0
2022-08-11 22:00:00+03:00,757.0,3769.0,0.0,368.0,1031.0,0.0,820.0
2022-08-11 23:00:00+03:00,759.0,3588.0,0.0,222.0,951.0,0.0,838.0
2022-08-12 00:00:00+03:00,769.0,3692.0,0.0,23.0,734.0,0.0,902.0
2022-08-12 01:00:00+03:00,765.0,3461.0,0.0,0.0,249.0,0.0,942.0
2022-08-12 02:00:00+03:00,763.0,3122.0,0.0,0.0,149.0,0.0,1047.0
2022-08-12 03:00:00+03:00,758.0,2765.0,0.0,0.0,149.0,0.0,1190.0
2022-08-12 04:00:00+03:00,758.0,2524.0,0.0,0.0,150.0,0.0,1310.0
2022-08-12 05:00:00+03:00,757.0,2480.0,0.0,0.0,176.0,0.0,1406.0
2022-08-12 06:00:00+03:00,763.0,2462.0,0.0,2.0,254.0,3.0,1442.0
2022-08-12 07:00:00+03:00,762.0,3151.0,0.0,86.0,343.0,141.0,1461.0
2022-08-12 08:00:00+03:00,725.0,3342.0,0.0,83.0,422.0,576.0,1519.0
2022-08-12 09:00:00+03:00,704.0,3335.0,0.0,1.0,436.0,1175.0,1455.0
2022-08-12 10:00:00+03:00,713.0,3018.0,0.0,0.0,364.0,1774.0,1407.0
2022-08-12 11:00:00+03:00,738.0,2731.0,0.0,0.0,256.0,2228.0,1365.0
2022-08-12 12:00:00+03:00,761.0,2624.0,0.0,0.0,238.0,2492.0,1322.0
2022-08-12 13:00:00+03:00,764.0,2908.0,0.0,0.0,267.0,2518.0,1249.0
2022-08-12 14:00:00+03:00,768.0,2935.0,0.0,16.0,208.0,2417.0,1214.0
2022-08-12 15:00:00+03:00,767.0,2586.0,0.0,30.0,231.0,2212.0,1089.0
2022-08-12 16:00:00+03:00,764.0,3097.0,0.0,30.0,257.0,1783.0,1002.0
2022-08-12 17:00:00+03:00,768.0,3667.0,0.0,146.0,652.0,1108.0,909.0
2022-08-12 18:00:00+03:00,766.0,3882.0,0.0,396.0,690.0,543.0,774.0
2022-08-12 19:00:00+03:00,775.0,4082.0,0.0,365.0,828.0,129.0,702.0
2022-08-12 20:00:00+03:00,772.0,4240.0,0.0,347.0,840.0,3.0,600.0
2022-08-12 21:00:00+03:00,728.0,4209.0,0.0,386.0,941.0,0.0,507.0
2022-08-12 22:00:00+03:00,607.0,4117.0,0.0,280.0,788.0,0.0,543.0
2022-08-12 23:00:00+03:00,590.0,4183.0,0.0,181.0,531.0,0.0,550.0
2022-08-13 00:00:00+03:00,588.0,3885.0,0.0,0.0,538.0,0.0,563.0
2022-08-13 01:00:00+03:00,654.0,3152.0,0.0,0.0,272.0,0.0,664.0
2022-08-13 02:00:00+03:00,739.0,2805.0,0.0,0.0,177.0,0.0,764.0
2022-08-13 03:00:00+03:00,745.0,2717.0,0.0,0.0,176.0,0.0,795.0
2022-08-13 04:00:00+03:00,745.0,2571.0,0.0,0.0,176.0,0.0,737.0
2022-08-13 05:00:00+03:00,748.0,2669.0,0.0,0.0,201.0,0.0,647.0
2022-08-13 06:00:00+03:00,751.0,2815.0,0.0,1.0,279.0,3.0,540.0
2022-08-13 07:00:00+03:00,752.0,3094.0,0.0,82.0,407.0,104.0,510.0
2022-08-13 08:00:00+03:00,764.0,3195.0,0.0,82.0,494.0,395.0,468.0
2022-08-13 09:00:00+03:00,761.0,3037.0,0.0,0.0,518.0,952.0,407.0
2022-08-13 10:00:00+03:00,745.0,2628.0,0.0,0.0,496.0,1512.0,419.0
2022-08-13 11:00:00+03:00,743.0,2589.0,0.0,0.0,304.0,1871.0,490.0
2022-08-13 12:00:00+03:00,752.0,2652.0,0.0,0.0,273.0,2085.0,475.0
2022-08-13 13:00:00+03:00,748.0,2754.0,0.0,0.0,265.0,2096.0,473.0
2022-08-13 14:00:00+03:00,738.0,2535.0,0.0,0.0,204.0,1975.0,483.0
2022-08-13 15:00:00+03:00,739.0,2643.0,0.0,0.0,222.0,1787.0,493.0
2022-08-13 16:00:00+03:00,733.0,2705.0,0.0,0.0,293.0,1489.0,471.0
2022-08-13 17:00:00+03:00,734.0,2735.0,0.0,1.0,728.0,1147.0,345.0
2022-08-13 18:00:00+03:00,732.0,3158.0,0.0,101.0,879.0,644.0,258.0
2022-08-13 19:00:00+03:00,730.0,3453.0,0.0,290.0,1069.0,164.0,204.0
2022-08-13 20:00:00+03:00,719.0,3585.0,0.0,372.0,1248.0,6.0,199.0
2022-08-13 21:00:00+03:00,719.0,3577.0,0.0,351.0,1194.0,0.0,215.0
2022-08-13 22:00:00+03:00,705.0,3410.0,0.0,251.0,1094.0,0.0,283.0
2022-08-13 23:00:00+03:00,720.0,3346.0,0.0,105.0,888.0,0.0,286.0
2022-08-14 00:00:00+03:00,733.0,3506.0,0.0,11.0,546.0,0.0,204.0
2022-08-14 01:00:00+03:00,737.0,3158.0,0.0,0.0,233.0,0.0,223.0
2022-08-14 02:00:00+03:00,747.0,2976.0,0.0,0.0,147.0,0.0,268.0
2022-08-14 03:00:00+03:00,755.0,2813.0,0.0,8.0,106.0,0.0,240.0
2022-08-14 04:00:00+03:00,759.0,2661.0,0.0,31.0,107.0,0.0,218.0
2022-08-14 05:00:00+03:00,759.0,2593.0,0.0,31.0,132.0,0.0,207.0
2022-08-14 06:00:00+03:00,763.0,2444.0,0.0,32.0,208.0,2.0,250.0
2022-08-14 07:00:00+03:00,766.0,2208.0,0.0,113.0,285.0,143.0,278.0
2022-08-14 08:00:00+03:00,766.0,2019.0,0.0,112.0,341.0,572.0,237.0
2022-08-14 09:00:00+03:00,752.0,1731.0,0.0,31.0,359.0,1221.0,194.0
2022-08-14 10:00:00+03:00,649.0,1585.0,0.0,31.0,331.0,1755.0,229.0
2022-08-14 11:00:00+03:00,697.0,1677.0,0.0,2.0,243.0,2138.0,293.0
2022-08-14 12:00:00+03:00,724.0,1614.0,0.0,0.0,225.0,2312.0,433.0
2022-08-14 13:00:00+03:00,710.0,1427.0,0.0,0.0,195.0,2189.0,597.0
2022-08-14 14:00:00+03:00,,,,,,1952.0,734.0
2022-08-14 15:00:00+03:00,729.0,1504.0,0.0,0.0,213.0,1652.0,859.0
2022-08-14 16:00:00+03:00,728.0,1554.0,0.0,0.0,254.0,1397.0,972.0
2022-08-14 17:00:00+03:00,732.0,1966.0,0.0,0.0,307.0,964.0,826.0
2022-08-14 18:00:00+03:00,736.0,2704.0,0.0,2.0,504.0,545.0,741.0
2022-08-14 19:00:00+03:00,747.0,2817.0,0.0,257.0,850.0,164.0,861.0
2022-08-14 20:00:00+03:00,762.0,2629.0,0.0,396.0,982.0,7.0,1016.0
2022-08-14 21:00:00+03:00,767.0,2750.0,0.0,376.0,1012.0,0.0,1067.0
2022-08-14 22:00:00+03:00,768.0,2688.0,0.0,259.0,960.0,0.0,1048.0
2022-08-14 23:00:00+03:00,772.0,2877.0,0.0,157.0,801.0,0.0,797.0
2022-08-15 00:00:00+03:00,772.0,3068.0,0.0,6.0,612.0,0.0,624.0
2022-08-15 01:00:00+03:00,767.0,3049.0,0.0,0.0,284.0,0.0,530.0
2022-08-15 02:00:00+03:00,768.0,2809.0,0.0,17.0,109.0,0.0,533.0
2022-08-15 03:00:00+03:00,770.0,2727.0,0.0,33.0,68.0,0.0,559.0
2022-08-15 04:00:00+03:00,772.0,2649.0,0.0,33.0,68.0,0.0,479.0
2022-08-15 05:00:00+03:00,775.0,2522.0,0.0,33.0,94.0,0.0,528.0
2022-08-15 06:00:00+03:00,775.0,2595.0,0.0,33.0,200.0,4.0,558.0
2022-08-15 07:00:00+03:00,769.0,2726.0,0.0,115.0,358.0,196.0,557.0
2022-08-15 08:00:00+03:00,769.0,2627.0,0.0,114.0,360.0,933.0,374.0
2022-08-15 09:00:00+03:00,730.0,2197.0,0.0,105.0,321.0,1853.0,257.0
2022-08-15 10:00:00+03:00,731.0,1837.0,0.0,33.0,278.0,2581.0,209.0
2022-08-15 11:00:00+03:00,720.0,1675.0,0.0,30.0,247.0,3082.0,179.0
2022-08-15 12:00:00+03:00,710.0,1581.0,0.0,0.0,158.0,3366.0,190.0
2022-08-15 13:00:00+03:00,709.0,1579.0,0.0,0.0,153.0,3432.0,222.0
2022-08-15 14:00:00+03:00,704.0,1582.0,0.0,0.0,110.0,3334.0,239.0
2022-08-15 15:00:00+03:00,689.0,1616.0,0.0,0.0,143.0,3032.0,297.0
2022-08-15 16:00:00+03:00,695.0,2067.0,0.0,0.0,235.0,2579.0,303.0
2022-08-15 17:00:00+03:00,764.0,2584.0,0.0,0.0,354.0,1896.0,315.0
2022-08-15 18:00:00+03:00,828.0,3024.0,0.0,77.0,795.0,1026.0,301.0
2022-08-15 19:00:00+03:00,850.0,3296.0,0.0,376.0,1080.0,252.0,233.0
2022-08-15 20:00:00+03:00,902.0,3508.0,0.0,429.0,1121.0,8.0,190.0
2022-08-15 21:00:00+03:00,913.0,3618.0,0.0,405.0,1128.0,0.0,237.0
2022-08-15 22:00:00+03:00,919.0,3550.0,0.0,304.0,1045.0,0.0,310.0
2022-08-15 23:00:00+03:00,922.0,3502.0,0.0,206.0,980.0,0.0,350.0
2022-08-16 00:00:00+03:00,924.0,3663.0,0.0,1.0,753.0,0.0,368.0
